episode_id,dataset_index,dataset_episode,dataset_start,goal_offset,horizon,receding_horizon,warm_start,success,time_to_success,steps_executed,initial_distance,final_distance,best_distance,final_pos_l2,best_pos_l2,final_angle_abs,best_angle_abs,distance_auc,mean_step_distance,episode_return,mean_action_l2,mean_action_delta_l2
9,472611,3838,133,25,5,3,false,0,nan,50,112.600464,184.78549,80.605034,69.78639,45.452847,0.056349754,0.0058176517,7272.510856628418,145.45021713256835,-7272.510681152344,0.24178851902484894,0.2757503053895673
10,532318,4299,20,25,5,3,false,0,nan,50,214.71747,229.19795,89.28965,110.0257,78.97416,2.2019923,1.9004252,10961.85269165039,219.23705383300782,-10961.852767944336,0.3894653388112783,0.46680308315826924
11,645504,5123,126,25,5,3,false,0,nan,50,110.95881,125.73281,89.22083,106.59537,84.38712,0.062151432,0.0058271885,7861.37776184082,157.2275552368164,-7861.377700805664,0.2234235268086195,0.253402870528552
12,829098,6651,49,25,5,3,false,0,nan,50,141.55779,158.37698,52.6545,69.30524,23.746464,0.004081011,0.001957655,9579.315692901611,191.5863138580322,-9579.315784454346,0.34835770569741725,0.39298801336969647
13,867812,6983,65,25,5,3,false,1,22.0,22,164.75528,176.30286,59.65472,16.919006,16.919006,0.24820232,0.22560048,3673.8460731506348,166.99300332502887,-3673.8460731506348,0.20010288813236085,0.1939378416254407
14,941649,7572,117,25,5,3,false,0,nan,50,244.9248,119.25822,64.42025,32.509655,29.049414,0.5873215,0.22220421,7464.215957641602,149.28431915283204,-7464.215972900391,0.3373271276056766,0.4339823134395541
15,1015425,8235,10,25,5,3,false,0,nan,50,291.81088,169.69554,111.96679,123.036835,94.51599,0.008777142,0.008777142,10406.22134399414,208.1244268798828,-10406.221420288086,0.26959925204515456,0.3014022319444588
16,1028336,8313,130,25,5,3,false,0,nan,50,257.71283,102.79466,63.19537,41.061127,38.891754,0.06792164,0.0031969547,8770.850719451904,175.4170143890381,-8770.85073852539,0.20099474225193262,0.2301857771960144
17,1038328,8373,102,25,5,3,false,0,nan,50,268.93643,259.6269,142.16415,135.35631,102.38936,0.3143766,0.11780858,14484.353820800781,289.6870764160156,-14484.353790283203,0.47237021923065187,0.5514148560409643
18,1043460,8408,89,25,5,3,false,1,31.0,31,165.97649,229.55696,80.60536,16.014078,16.014078,0.025586605,0.0027770996,6998.606918334961,225.76151349467617,-6998.606857299805,0.4171055476030996,0.5129697673022747
19,1054182,8486,37,25,5,3,false,0,nan,50,130.55582,177.72023,57.867424,72.48945,55.152096,0.17365241,0.055134296,7451.778472900391,149.0355694580078,-7451.778358459473,0.22059576764702796,0.2397322393193537
20,1054375,8488,20,25,5,3,false,0,nan,50,202.3323,333.0988,44.70512,76.216934,34.150074,0.096847296,0.096847296,7893.383800506592,157.86767601013185,-7893.38387298584,0.25674324499443174,0.29123528442364566
21,1175223,9591,26,25,5,3,false,0,nan,50,152.71135,160.03123,66.45222,141.91037,19.581642,0.6007557,0.6007557,6671.833610534668,133.43667221069336,-6671.8336181640625,0.2662639731727541,0.32922077308199843
22,1206117,9864,51,25,5,3,false,0,nan,50,83.640465,112.36516,66.91135,80.0691,65.35279,0.010840654,0.0039970875,6380.966506958008,127.61933013916016,-6380.966514587402,0.2076488471031189,0.2295150459572977
23,1237215,10117,136,25,5,3,false,0,nan,50,55.33609,101.52071,49.273212,57.071068,46.81256,0.13545775,0.13513422,5187.792419433594,103.75584838867188,-5187.792469024658,0.1667599393054843,0.23633412720293415
24,1279178,10378,28,25,5,3,false,0,nan,50,177.95279,82.215385,51.04523,61.80872,38.446075,0.24853826,0.24853826,4971.950088500977,99.43900177001953,-4971.950042724609,0.178356763869524,0.21886569846953666
25,1299073,10489,33,25,5,3,false,0,nan,50,143.4154,119.71941,48.373596,60.511658,42.703243,0.07559466,0.07471228,5766.428112030029,115.32856224060059,-5766.428070068359,0.2062526883557439,0.2382021074240305
26,1475335,11775,26,25,5,3,false,0,nan,50,268.7706,86.548744,53.959938,47.47213,38.341293,0.24735117,0.24735117,6257.334922790527,125.14669845581055,-6257.334915161133,0.18474315974861383,0.21794564664667967
27,1504936,12047,95,25,5,3,false,0,nan,50,138.76318,195.70139,70.959755,101.66219,54.68615,0.0888741,0.0888741,5740.432189941406,114.80864379882813,-5740.43221282959,0.1622858002781868,0.2034078057931394
28,1529288,12221,47,25,5,3,false,0,nan,50,219.77599,281.9708,97.09581,153.42676,48.380238,0.019920826,0.019920826,13494.917510986328,269.8983502197266,-13494.917457580566,0.3919272218644619,0.5882908405393971
29,1582219,12591,156,25,5,3,false,0,nan,50,103.032745,162.42194,68.25239,133.56285,31.43321,0.0,0.0,7331.4534912109375,146.62906982421876,-7331.45352935791,0.25032863438129427,0.2785715564173095
30,1627802,12961,26,25,5,3,false,1,21.0,21,122.18609,55.115463,36.359417,18.816195,18.816195,0.19561315,0.19561315,1763.7698440551758,83.9890401931036,-1763.7698516845703,0.17770991798135496,0.20708893239498138
31,1635425,13029,33,25,5,3,false,0,nan,50,180.77676,110.401596,80.32818,89.08908,74.498146,0.4587605,0.4587605,6530.943885803223,130.61887771606445,-6530.94384765625,0.19110624082386493,0.23961651477278495
32,1673953,13303,73,25,5,3,false,0,nan,50,371.9239,383.76553,51.481003,111.534584,42.904095,0.26297998,0.25237894,10664.805786132812,213.29611572265625,-10664.805675506592,0.40773352133110163,0.5262570680708302
33,1715193,13586,36,25,5,3,false,0,nan,50,74.49926,64.76419,45.192337,37.90912,35.659534,0.06007743,0.06007743,4556.058815002441,91.12117630004883,-4556.058834075928,0.1662340064533055,0.23185653450461674
34,1768148,14033,88,25,5,3,false,0,nan,50,291.4219,312.79425,135.13857,105.752426,67.883575,0.48399734,0.48399734,12404.979705810547,248.09959411621094,-12404.979766845703,0.1977840518951416,0.22341680663580799
35,1775707,14108,36,25,5,3,false,0,nan,50,219.38782,132.67603,90.19041,117.10293,67.54045,0.062343836,0.00994277,8772.684471130371,175.45368942260743,-8772.684463500977,0.28226948648691175,0.2970931174955806
36,1805134,14327,28,25,5,3,false,0,nan,50,129.9213,182.79214,87.94744,142.006,76.3277,0.3765204,0.022001505,9809.001373291016,196.1800274658203,-9809.001365661621,0.17459320537745954,0.21313285390485306
37,1816074,14432,48,25,5,3,false,1,8.0,8,192.79257,148.99022,93.89721,18.95471,18.95471,0.108649254,0.10335851,1334.1621170043945,166.77026462554932,-1334.162124633789,0.223747992888093,0.22226870485714503
38,1823057,14474,99,25,5,3,false,0,nan,50,243.27267,87.330124,38.83251,55.63312,29.879223,0.022397757,0.007726431,5769.247882843018,115.38495765686035,-5769.247901916504,0.18006373446434737,0.20207562805058396
39,1832757,14526,127,25,5,3,false,0,nan,50,201.75465,73.48395,42.3706,60.580566,20.475079,0.35962582,0.14994788,7811.072978973389,156.22145957946776,-7811.072906494141,0.3078471966087818,0.344110247165877
40,1920151,15277,43,25,5,3,false,0,nan,50,106.75308,172.62123,57.94275,21.374853,21.374853,0.034359217,0.034359217,6466.330879211426,129.32661758422853,-6466.330921173096,0.2721293969079852,0.33369595853953943
41,1933213,15435,20,25,5,3,false,0,nan,50,185.01952,80.01989,36.690125,50.002396,31.007399,0.03052926,0.03052926,6163.9855308532715,123.27971061706543,-6163.9854164123535,0.20756607122719287,0.2585975838711067
42,1962501,15701,34,25,5,3,false,0,nan,50,245.11049,98.69569,98.69569,89.20449,89.20449,0.61139464,0.61139464,9169.849388122559,183.39698776245118,-9169.849319458008,0.2088319220021367,0.19080541704838372
43,2005034,16015,138,25,5,3,false,1,26.0,26,469.73764,231.71138,56.756516,15.074547,15.074547,0.0,0.0,4672.590911865234,179.71503507173978,-4672.590911865234,0.326960730438049,0.35613575130701064
44,2005681,16019,73,25,5,3,false,1,9.0,9,285.90512,273.7002,207.50296,16.405287,16.405287,0.22287774,0.22287774,2457.4183197021484,273.0464799669054,-2457.4183959960938,0.2413121983408928,0.3177726175636053
45,2069995,16400,0,25,5,3,false,0,nan,50,182.25975,80.81146,78.5895,75.62411,65.922424,0.004714489,0.004714489,8699.078392028809,173.98156784057616,-8699.078353881836,0.23832290548831225,0.2705245934882943
46,2083087,16532,36,25,5,3,false,0,nan,50,182.71317,231.75136,76.895706,83.88976,69.85039,0.1475277,0.1475277,8548.572044372559,170.97144088745117,-8548.571998596191,0.27889503456652165,0.3261230121917871
47,2164265,17264,10,25,5,3,false,1,37.0,37,305.70963,113.034134,89.19575,18.591633,18.591633,0.045406103,0.045406103,8415.306480407715,227.440715686695,-8415.306503295898,0.33955111878143773,0.28994832989863223
48,2263298,17939,41,25,5,3,false,0,nan,50,242.18587,108.910706,41.902363,52.255943,35.09282,0.17505264,0.17505264,6915.7333908081055,138.3146678161621,-6915.73323059082,0.20029778145253657,0.25492824986577034
49,2275347,18054,22,25,5,3,false,0,nan,50,233.26695,113.59116,63.297268,81.16025,40.844826,1.0465558,0.6144872,6175.314952850342,123.50629905700684,-6175.314903259277,0.22474899873137474,0.22970887022663136
0,150187,1235,36,25,5,5,true,0,nan,50,229.72131,46.693417,30.103956,24.954435,23.527029,0.060396194,0.060396194,5209.546796798706,104.19093593597412,-5209.546745300293,0.2173217809945345,0.22801752158497668
1,159883,1316,129,25,5,5,true,1,23.0,23,98.6348,133.43967,98.6348,14.991962,14.991962,0.058819294,0.0111198425,4042.6337661743164,175.76668548583984,-4042.6337661743164,0.30937864922958874,0.28893293914469803
2,201656,1639,40,25,5,5,true,1,48.0,48,203.44919,55.45322,31.01237,19.143036,19.143036,0.052513838,0.052513838,5530.182210922241,115.21212939421336,-5530.1822719573975,0.19140114317027232,0.20970151771573312
3,209210,1694,59,25,5,5,true,0,nan,50,225.51054,95.33531,62.972904,29.046398,29.046398,0.03716159,0.03716159,9663.588382720947,193.27176765441894,-9663.5883102417,0.3402582210302353,0.3669188750945792
4,216281,1761,19,25,5,5,true,1,49.0,49,224.51173,85.04192,49.892982,19.632593,19.632593,0.21068263,0.013883114,6235.249324798584,127.24998622037927,-6235.249313354492,0.20926262088576142,0.2035348210677815
5,221571,1820,13,25,5,5,true,0,nan,50,311.6959,94.18976,54.637955,65.38844,40.914177,0.056562185,0.056562185,8758.158782958984,175.1631756591797,-8758.158832550049,0.33544478271156547,0.4268931728236529
6,305393,2635,114,25,5,5,true,1,22.0,22,115.23367,62.11463,42.491695,18.227646,18.227646,0.0052890778,0.0020830631,2772.3821449279785,126.01737022399902,-2772.382148742676,0.231042650020258,0.23216081215512185
7,388512,3184,115,25,5,5,true,1,25.0,25,156.09914,148.36816,102.00289,11.879496,11.879496,0.023848057,0.0048527718,3223.3257751464844,128.93303100585936,-3223.32576751709,0.23240749210119246,0.17254639230668545
8,429216,3517,2,25,5,5,true,1,24.0,24,217.99022,113.004776,93.44882,15.196769,15.196769,0.0094332695,0.0094332695,5373.619529724121,223.90081373850504,-5373.619644165039,0.36864495649933815,0.3362668642531271
9,472611,3838,133,25,5,5,true,1,25.0,25,112.600464,171.80803,49.0174,5.2378645,5.2378645,0.0076475143,0.0058176517,3922.9541206359863,156.91816482543945,-3922.9540824890137,0.2942560684680939,0.3186413156799972
10,532318,4299,20,25,5,5,true,0,nan,50,214.71747,105.97996,103.10011,86.38376,86.38376,2.8284047,1.9004252,11810.089805603027,236.20179611206055,-11810.089614868164,0.4339728659391403,0.48541922745655997
11,645504,5123,126,25,5,5,true,1,23.0,23,110.95881,52.283554,45.72389,17.99397,17.99397,0.14251184,0.0058271885,3606.0025215148926,156.78271832673445,-3606.002471923828,0.2886180628253066,0.2513182554394007
12,829098,6651,49,25,5,5,true,1,24.0,24,141.55779,50.879597,50.879597,15.910276,15.910276,0.004081011,0.001957655,3375.7564544677734,140.65651893615723,-3375.756504058838,0.2678033399085204,0.3211859681684038
13,867812,6983,65,25,5,5,true,1,23.0,23,164.75528,162.0222,100.99254,10.181161,10.181161,0.11347127,0.11347127,3885.9588623046875,168.95473314368206,-3885.958885192871,0.20186861968882705,0.1858253296126019
14,941649,7572,117,25,5,5,true,0,nan,50,244.9248,248.3338,44.72185,83.95129,28.554096,0.56478024,0.19236755,8389.770572662354,167.79541145324708,-8389.770622253418,0.38692441331222654,0.5315322760416537
15,1015425,8235,10,25,5,5,true,1,24.0,24,291.81088,122.899635,70.33621,6.8385024,6.8385024,0.06198573,0.008777142,5226.549911499023,217.77291297912598,-5226.549987792969,0.375150957920899,0.34539385917394055
16,1028336,8313,130,25,5,5,true,1,30.0,30,257.71283,236.35477,96.11337,19.666842,19.666842,0.025426388,0.0031969547,6126.239433288574,204.20798110961914,-6126.239418029785,0.2639647180835406,0.23938229089153223
17,1038328,8373,102,25,5,5,true,0,nan,50,268.93643,1031.0885,121.01593,21.166346,21.166346,0.062496662,0.027617216,13788.844482421875,275.7768896484375,-13788.84440612793,0.46301663905382157,0.5507472863002699
18,1043460,8408,89,25,5,5,true,1,25.0,25,165.97649,120.88651,71.75737,14.584127,14.584127,0.025586605,0.0027770996,5184.648002624512,207.38592010498047,-5184.648002624512,0.3701720595359802,0.45304091057429713
19,1054182,8486,37,25,5,5,true,1,24.0,24,130.55582,236.18549,72.52625,12.405992,12.405992,0.2689736,0.055134296,4420.598922729492,184.1916217803955,-4420.59895324707,0.35192799009382725,0.2831032091508741
20,1054375,8488,20,25,5,5,true,0,nan,50,202.3323,137.59218,58.905,53.512455,22.130333,0.13199043,0.13199043,8938.85343170166,178.7770686340332,-8938.853420257568,0.3411680169217288,0.47465554142028704
21,1175223,9591,26,25,5,5,true,0,nan,50,152.71135,134.53862,34.88105,36.815407,21.12259,0.6007557,0.6007557,5123.436695098877,102.46873390197754,-5123.436695098877,0.20798755384981632,0.2478009936760883
22,1206117,9864,51,25,5,5,true,1,50.0,50,83.640465,112.72552,36.538948,3.6665463,3.6665463,0.047466755,0.010169268,7171.537487030029,143.4307497406006,-7171.537506103516,0.2866159690916538,0.26940912396019817
23,1237215,10117,136,25,5,5,true,0,nan,50,55.33609,59.95167,27.671833,32.263824,20.446274,0.052219152,0.052219152,5190.76237487793,103.81524749755859,-5190.762464523315,0.19436996255069972,0.23956652704094136
24,1279178,10378,28,25,5,5,true,1,21.0,21,177.95279,110.54636,55.00106,16.947641,16.947641,0.09146547,0.09146547,2350.668571472168,111.9365986415318,-2350.6685829162598,0.19008643836492584,0.19894826486706735
25,1299073,10489,33,25,5,5,true,1,25.0,25,143.4154,145.02516,58.415356,8.168603,8.168603,0.03897071,0.03897071,3823.5048637390137,152.94019454956054,-3823.504871368408,0.2972017455101013,0.27887197754656273
26,1475335,11775,26,25,5,5,true,0,nan,50,268.7706,354.74188,54.335262,37.257027,22.069746,0.018750668,0.018750668,6775.7024574279785,135.51404914855956,-6775.702453613281,0.259266199991107,0.28060542237089603
27,1504936,12047,95,25,5,5,true,1,23.0,23,138.76318,81.94114,52.31675,10.688255,10.688255,0.050067663,0.050067663,2404.256675720215,104.53289894435717,-2404.2567100524902,0.17632678385985934,0.17743140052665363
28,1529288,12221,47,25,5,5,true,1,21.0,21,219.77599,78.5283,78.5283,3.9971473,3.9971473,0.019920826,0.019920826,4378.4356689453125,208.49693661644346,-4378.435615539551,0.37244934907981325,0.4281598549336195
29,1582219,12591,156,25,5,5,true,1,24.0,24,103.032745,435.2246,56.969257,19.614605,19.614605,0.0,0.0,3057.4091758728027,127.39204899470012,-3057.4092559814453,0.27241577266249806,0.2888441821155341
30,1627802,12961,26,25,5,5,true,1,24.0,24,122.18609,57.968925,26.459885,16.770643,16.770643,0.21352363,0.21352363,1769.0480613708496,73.71033589045207,-1769.0480842590332,0.15077905473299325,0.1840808062773684
31,1635425,13029,33,25,5,5,true,1,25.0,25,180.77676,81.15324,52.303383,13.612887,13.612887,0.17204499,0.17204499,3861.9536895751953,154.47814758300783,-3861.9536056518555,0.29343122884631156,0.3105179003129403
32,1673953,13303,73,25,5,5,true,0,nan,50,371.9239,344.73404,59.849625,83.139946,34.475716,0.26297998,0.25237894,11370.812614440918,227.41625228881836,-11370.812664031982,0.4610289677977562,0.5205253108727689
33,1715193,13586,36,25,5,5,true,1,23.0,23,74.49926,106.18225,56.243477,15.50478,15.50478,0.022552013,0.022552013,2225.5916786193848,96.76485559214716,-2225.5916862487793,0.19830460032529157,0.2469279170036316
34,1768148,14033,88,25,5,5,true,1,48.0,48,291.4219,198.73973,95.06629,19.75965,19.75965,0.15776968,0.15776968,11249.292922973633,234.36026922861734,-11249.292991638184,0.25305172700124484,0.2490003618629689
35,1775707,14108,36,25,5,5,true,1,25.0,25,219.38782,158.07384,104.90945,19.19761,19.19761,0.074175835,0.0140144825,4534.327041625977,181.37308166503905,-4534.327095031738,0.3523649674654007,0.289928394369781
36,1805134,14327,28,25,5,5,true,1,48.0,48,129.9213,56.396812,43.65436,17.26216,17.26216,0.014703512,0.014703512,7148.713691711426,148.93153524398804,-7148.713733673096,0.25417300841460627,0.27001132380138054
37,1816074,14432,48,25,5,5,true,1,8.0,8,192.79257,148.99022,93.89721,18.95471,18.95471,0.108649254,0.10335851,1334.1621170043945,166.77026462554932,-1334.162124633789,0.223747992888093,0.22226870485714503
38,1823057,14474,99,25,5,5,true,1,25.0,25,243.27267,116.94413,97.41507,15.946503,15.946503,0.010968685,0.00021862984,3843.0028381347656,153.72011352539062,-3843.0028762817383,0.21829767875373363,0.18428523419424891
39,1832757,14526,127,25,5,5,true,1,24.0,24,201.75465,201.21678,57.977528,10.021403,10.021403,0.21304703,0.14994788,4473.826992034912,186.40945800145468,-4473.827003479004,0.3257825088997682,0.2908011687838513
40,1920151,15277,43,25,5,5,true,1,25.0,25,106.75308,182.2646,57.94275,10.334923,10.334923,0.08900285,0.034359217,3207.119884490967,128.28479537963867,-3207.1198768615723,0.2891574944555759,0.3401971096172929
41,1933213,15435,20,25,5,5,true,1,23.0,23,185.01952,27.524096,27.524096,16.972843,16.972843,0.03052926,0.03052926,3206.448579788208,139.41080781687862,-3206.4484825134277,0.2592778746848521,0.27027166296135297
42,1962501,15701,34,25,5,5,true,0,nan,50,245.11049,301.14285,92.278244,121.00184,91.64427,0.7261689,0.647207,9064.684097290039,181.29368194580078,-9064.683815002441,0.29289291009306906,0.3205696916853895
43,2005034,16015,138,25,5,5,true,1,28.0,28,469.73764,237.41103,82.40853,12.64612,12.64612,0.0,0.0,4915.15788269043,175.54135295322962,-4915.157875061035,0.31102608696424533,0.3447847416003545
44,2005681,16019,73,25,5,5,true,1,9.0,9,285.90512,273.7002,207.50296,16.405287,16.405287,0.22287774,0.22287774,2457.4183197021484,273.0464799669054,-2457.4183959960938,0.2413121983408928,0.3177726175636053
45,2069995,16400,0,25,5,5,true,1,24.0,24,182.25975,184.14969,133.53065,16.090696,16.090696,0.029557705,0.004714489,5367.016784667969,223.62569936116537,-5367.016784667969,0.34015792421996593,0.3458299231917962
46,2083087,16532,36,25,5,5,true,1,24.0,24,182.71317,36.55957,36.55957,17.428192,17.428192,0.10480714,0.10480714,4483.24299621582,186.80179150899252,-4483.242950439453,0.3548929210131367,0.32273490046677383
47,2164265,17264,10,25,5,5,true,1,29.0,29,305.70963,123.83388,59.69632,19.487335,19.487335,0.045406103,0.045406103,7604.2445068359375,262.2153278219289,-7604.244453430176,0.44612506443056565,0.4120045104729278
48,2263298,17939,41,25,5,5,true,1,24.0,24,242.18587,88.82507,83.44584,16.943487,16.943487,0.1208899,0.1208899,4650.698143005371,193.77908929189047,-4650.698028564453,0.27397766429930925,0.31740254973587784
49,2275347,18054,22,25,5,5,true,1,23.0,23,233.26695,50.053608,37.098564,19.698961,19.698961,0.32451463,0.32451463,3020.9273109436035,131.34466569320014,-3020.927291870117,0.25720004081402137,0.26656477932225575
0,150187,1235,36,25,5,5,false,0,nan,50,229.72131,46.693417,30.103956,24.954435,23.527029,0.060396194,0.060396194,5209.546796798706,104.19093593597412,-5209.546745300293,0.2173217809945345,0.22801752158497668
1,159883,1316,129,25,5,5,false,1,23.0,23,98.6348,133.43967,98.6348,14.991962,14.991962,0.058819294,0.0111198425,4042.6337661743164,175.76668548583984,-4042.6337661743164,0.30937864922958874,0.28893293914469803
2,201656,1639,40,25,5,5,false,1,48.0,48,203.44919,55.45322,31.01237,19.143036,19.143036,0.052513838,0.052513838,5530.182210922241,115.21212939421336,-5530.1822719573975,0.19140114317027232,0.20970151771573312
3,209210,1694,59,25,5,5,false,0,nan,50,225.51054,95.33531,62.972904,29.046398,29.046398,0.03716159,0.03716159,9663.588382720947,193.27176765441894,-9663.5883102417,0.3402582210302353,0.3669188750945792
4,216281,1761,19,25,5,5,false,1,49.0,49,224.51173,85.04192,49.892982,19.632593,19.632593,0.21068263,0.013883114,6235.249324798584,127.24998622037927,-6235.249313354492,0.20926262088576142,0.2035348210677815
5,221571,1820,13,25,5,5,false,0,nan,50,311.6959,94.18976,54.637955,65.38844,40.914177,0.056562185,0.056562185,8758.158782958984,175.1631756591797,-8758.158832550049,0.33544478271156547,0.4268931728236529
6,305393,2635,114,25,5,5,false,1,22.0,22,115.23367,62.11463,42.491695,18.227646,18.227646,0.0052890778,0.0020830631,2772.3821449279785,126.01737022399902,-2772.382148742676,0.231042650020258,0.23216081215512185
7,388512,3184,115,25,5,5,false,1,25.0,25,156.09914,148.36816,102.00289,11.879496,11.879496,0.023848057,0.0048527718,3223.3257751464844,128.93303100585936,-3223.32576751709,0.23240749210119246,0.17254639230668545
8,429216,3517,2,25,5,5,false,1,24.0,24,217.99022,113.004776,93.44882,15.196769,15.196769,0.0094332695,0.0094332695,5373.619529724121,223.90081373850504,-5373.619644165039,0.36864495649933815,0.3362668642531271
9,472611,3838,133,25,5,5,false,1,25.0,25,112.600464,171.80803,49.0174,5.2378645,5.2378645,0.0076475143,0.0058176517,3922.9541206359863,156.91816482543945,-3922.9540824890137,0.2942560684680939,0.3186413156799972
10,532318,4299,20,25,5,5,false,0,nan,50,214.71747,105.97996,103.10011,86.38376,86.38376,2.8284047,1.9004252,11810.089805603027,236.20179611206055,-11810.089614868164,0.4339728659391403,0.48541922745655997
11,645504,5123,126,25,5,5,false,1,23.0,23,110.95881,52.283554,45.72389,17.99397,17.99397,0.14251184,0.0058271885,3606.0025215148926,156.78271832673445,-3606.002471923828,0.2886180628253066,0.2513182554394007
12,829098,6651,49,25,5,5,false,1,24.0,24,141.55779,50.879597,50.879597,15.910276,15.910276,0.004081011,0.001957655,3375.7564544677734,140.65651893615723,-3375.756504058838,0.2678033399085204,0.3211859681684038
13,867812,6983,65,25,5,5,false,1,23.0,23,164.75528,162.0222,100.99254,10.181161,10.181161,0.11347127,0.11347127,3885.9588623046875,168.95473314368206,-3885.958885192871,0.20186861968882705,0.1858253296126019
14,941649,7572,117,25,5,5,false,0,nan,50,244.9248,248.3338,44.72185,83.95129,28.554096,0.56478024,0.19236755,8389.770572662354,167.79541145324708,-8389.770622253418,0.38692441331222654,0.5315322760416537
15,1015425,8235,10,25,5,5,false,1,24.0,24,291.81088,122.899635,70.33621,6.8385024,6.8385024,0.06198573,0.008777142,5226.549911499023,217.77291297912598,-5226.549987792969,0.375150957920899,0.34539385917394055
16,1028336,8313,130,25,5,5,false,1,30.0,30,257.71283,236.35477,96.11337,19.666842,19.666842,0.025426388,0.0031969547,6126.239433288574,204.20798110961914,-6126.239418029785,0.2639647180835406,0.23938229089153223
17,1038328,8373,102,25,5,5,false,0,nan,50,268.93643,1031.0885,121.01593,21.166346,21.166346,0.062496662,0.027617216,13788.844482421875,275.7768896484375,-13788.84440612793,0.46301663905382157,0.5507472863002699
18,1043460,8408,89,25,5,5,false,1,25.0,25,165.97649,120.88651,71.75737,14.584127,14.584127,0.025586605,0.0027770996,5184.648002624512,207.38592010498047,-5184.648002624512,0.3701720595359802,0.45304091057429713
19,1054182,8486,37,25,5,5,false,1,24.0,24,130.55582,236.18549,72.52625,12.405992,12.405992,0.2689736,0.055134296,4420.598922729492,184.1916217803955,-4420.59895324707,0.35192799009382725,0.2831032091508741
20,1054375,8488,20,25,5,5,false,0,nan,50,202.3323,137.59218,58.905,53.512455,22.130333,0.13199043,0.13199043,8938.85343170166,178.7770686340332,-8938.853420257568,0.3411680169217288,0.47465554142028704
21,1175223,9591,26,25,5,5,false,0,nan,50,152.71135,134.53862,34.88105,36.815407,21.12259,0.6007557,0.6007557,5123.436695098877,102.46873390197754,-5123.436695098877,0.20798755384981632,0.2478009936760883
22,1206117,9864,51,25,5,5,false,1,50.0,50,83.640465,112.72552,36.538948,3.6665463,3.6665463,0.047466755,0.010169268,7171.537487030029,143.4307497406006,-7171.537506103516,0.2866159690916538,0.26940912396019817
23,1237215,10117,136,25,5,5,false,0,nan,50,55.33609,59.95167,27.671833,32.263824,20.446274,0.052219152,0.052219152,5190.76237487793,103.81524749755859,-5190.762464523315,0.19436996255069972,0.23956652704094136
24,1279178,10378,28,25,5,5,false,1,21.0,21,177.95279,110.54636,55.00106,16.947641,16.947641,0.09146547,0.09146547,2350.668571472168,111.9365986415318,-2350.6685829162598,0.19008643836492584,0.19894826486706735
25,1299073,10489,33,25,5,5,false,1,25.0,25,143.4154,145.02516,58.415356,8.168603,8.168603,0.03897071,0.03897071,3823.5048637390137,152.94019454956054,-3823.504871368408,0.2972017455101013,0.27887197754656273
26,1475335,11775,26,25,5,5,false,0,nan,50,268.7706,354.74188,54.335262,37.257027,22.069746,0.018750668,0.018750668,6775.7024574279785,135.51404914855956,-6775.702453613281,0.259266199991107,0.28060542237089603
27,1504936,12047,95,25,5,5,false,1,23.0,23,138.76318,81.94114,52.31675,10.688255,10.688255,0.050067663,0.050067663,2404.256675720215,104.53289894435717,-2404.2567100524902,0.17632678385985934,0.17743140052665363
28,1529288,12221,47,25,5,5,false,1,21.0,21,219.77599,78.5283,78.5283,3.9971473,3.9971473,0.019920826,0.019920826,4378.4356689453125,208.49693661644346,-4378.435615539551,0.37244934907981325,0.4281598549336195
29,1582219,12591,156,25,5,5,false,1,24.0,24,103.032745,435.2246,56.969257,19.614605,19.614605,0.0,0.0,3057.4091758728027,127.39204899470012,-3057.4092559814453,0.27241577266249806,0.2888441821155341
30,1627802,12961,26,25,5,5,false,1,24.0,24,122.18609,57.968925,26.459885,16.770643,16.770643,0.21352363,0.21352363,1769.0480613708496,73.71033589045207,-1769.0480842590332,0.15077905473299325,0.1840808062773684
31,1635425,13029,33,25,5,5,false,1,25.0,25,180.77676,81.15324,52.303383,13.612887,13.612887,0.17204499,0.17204499,3861.9536895751953,154.47814758300783,-3861.9536056518555,0.29343122884631156,0.3105179003129403
32,1673953,13303,73,25,5,5,false,0,nan,50,371.9239,344.73404,59.849625,83.139946,34.475716,0.26297998,0.25237894,11370.812614440918,227.41625228881836,-11370.812664031982,0.4610289677977562,0.5205253108727689
33,1715193,13586,36,25,5,5,false,1,23.0,23,74.49926,106.18225,56.243477,15.50478,15.50478,0.022552013,0.022552013,2225.5916786193848,96.76485559214716,-2225.5916862487793,0.19830460032529157,0.2469279170036316
34,1768148,14033,88,25,5,5,false,1,48.0,48,291.4219,198.73973,95.06629,19.75965,19.75965,0.15776968,0.15776968,11249.292922973633,234.36026922861734,-11249.292991638184,0.25305172700124484,0.2490003618629689
35,1775707,14108,36,25,5,5,false,1,25.0,25,219.38782,158.07384,104.90945,19.19761,19.19761,0.074175835,0.0140144825,4534.327041625977,181.37308166503905,-4534.327095031738,0.3523649674654007,0.289928394369781
36,1805134,14327,28,25,5,5,false,1,48.0,48,129.9213,56.396812,43.65436,17.26216,17.26216,0.014703512,0.014703512,7148.713691711426,148.93153524398804,-7148.713733673096,0.25417300841460627,0.27001132380138054
37,1816074,14432,48,25,5,5,false,1,8.0,8,192.79257,148.99022,93.89721,18.95471,18.95471,0.108649254,0.10335851,1334.1621170043945,166.77026462554932,-1334.162124633789,0.223747992888093,0.22226870485714503
