kind,metric,env_step,k,mean,std,median,p25,p75,n
id,contact_points,40,8.0,4.985000133514404,5.985379695892334,0.0,0.0,10.0,200
id,contact_points,41,8.2,5.054999828338623,5.970089912414551,0.0,0.0,10.0,200
id,contact_points,42,8.4,4.889999866485596,5.747860431671143,0.0,0.0,10.0,200
id,contact_points,43,8.6,5.150000095367432,5.841875076293945,1.0,0.0,10.0,200
id,contact_points,44,8.8,5.25,5.833309650421143,0.5,0.0,10.0,200
id,contact_points,45,9.0,5.324999809265137,5.624888896942139,3.0,0.0,10.0,200
id,contact_points,46,9.2,5.190000057220459,5.55192756652832,2.0,0.0,10.0,200
id,contact_points,47,9.4,5.440000057220459,5.575517654418945,6.5,0.0,10.0,200
id,contact_points,48,9.6,5.364999771118164,5.631320476531982,4.0,0.0,10.0,200
id,contact_points,49,9.8,5.420000076293945,5.454686164855957,9.0,0.0,10.0,200
id,contact_points,50,10.0,5.275000095367432,5.390675067901611,5.0,0.0,10.0,200
geometry,contact_points,0,0.0,0.0,0.0,0.0,0.0,0.0,200
geometry,contact_points,1,0.2,3.190000057220459,5.607485771179199,0.0,0.0,7.0,200
geometry,contact_points,2,0.4,3.315000057220459,5.501433849334717,0.0,0.0,10.0,200
geometry,contact_points,3,0.6,3.259999990463257,5.42424201965332,0.0,0.0,9.25,200
geometry,contact_points,4,0.8,3.4200000762939453,5.500327110290527,0.0,0.0,9.0,200
geometry,contact_points,5,1.0,3.565000057220459,5.613000392913818,0.0,0.0,10.0,200
geometry,contact_points,6,1.2,3.505000114440918,5.742819786071777,0.0,0.0,9.0,200
geometry,contact_points,7,1.4,3.575000047683716,5.939223766326904,0.0,0.0,10.0,200
geometry,contact_points,8,1.6,3.7049999237060547,6.134164810180664,0.0,0.0,9.0,200
geometry,contact_points,9,1.8,3.7950000762939453,6.031001567840576,0.0,0.0,10.0,200
geometry,contact_points,10,2.0,3.799999952316284,5.919459342956543,0.0,0.0,9.0,200
geometry,contact_points,11,2.2,3.759999990463257,6.009359359741211,0.0,0.0,10.0,200
geometry,contact_points,12,2.4,3.7149999141693115,5.626168727874756,0.0,0.0,10.0,200
geometry,contact_points,13,2.6,3.934999942779541,5.600069522857666,0.0,0.0,10.0,200
geometry,contact_points,14,2.8,3.994999885559082,5.570006847381592,0.0,0.0,10.0,200
geometry,contact_points,15,3.0,4.269999980926514,5.49154806137085,0.0,0.0,10.0,200
geometry,contact_points,16,3.2,4.385000228881836,5.517859935760498,0.0,0.0,10.0,200
geometry,contact_points,17,3.4,4.159999847412109,5.562769412994385,0.0,0.0,10.0,200
geometry,contact_points,18,3.6,4.119999885559082,5.568267345428467,0.0,0.0,10.0,200
geometry,contact_points,19,3.8,3.890000104904175,5.497081279754639,0.0,0.0,10.0,200
geometry,contact_points,20,4.0,3.9800000190734863,5.677111625671387,0.0,0.0,10.0,200
geometry,contact_points,21,4.2,4.034999847412109,5.56989860534668,0.0,0.0,10.0,200
geometry,contact_points,22,4.4,3.944999933242798,5.465526103973389,0.0,0.0,10.0,200
geometry,contact_points,23,4.6,3.890000104904175,5.654900550842285,0.0,0.0,10.0,200
geometry,contact_points,24,4.8,3.869999885559082,5.386381149291992,0.0,0.0,10.0,200
geometry,contact_points,25,5.0,4.014999866485596,5.630699157714844,0.0,0.0,10.0,200
geometry,contact_points,26,5.2,4.190000057220459,5.903718948364258,0.0,0.0,10.0,200
geometry,contact_points,27,5.4,4.190000057220459,5.944231986999512,0.0,0.0,10.0,200
geometry,contact_points,28,5.6,4.545000076293945,6.283945560455322,0.0,0.0,10.0,200
geometry,contact_points,29,5.8,4.355000019073486,6.228079319000244,0.0,0.0,10.0,200
geometry,contact_points,30,6.0,4.150000095367432,6.261589527130127,0.0,0.0,10.0,200
geometry,contact_points,31,6.2,4.070000171661377,6.0946784019470215,0.0,0.0,10.0,200
geometry,contact_points,32,6.4,3.809999942779541,5.875704288482666,0.0,0.0,10.0,200
geometry,contact_points,33,6.6,4.010000228881836,5.912689685821533,0.0,0.0,10.0,200
geometry,contact_points,34,6.8,4.074999809265137,5.951417922973633,0.0,0.0,10.0,200
geometry,contact_points,35,7.0,4.28000020980835,5.778546333312988,0.0,0.0,10.0,200
geometry,contact_points,36,7.2,4.235000133514404,5.8881049156188965,0.0,0.0,10.0,200
geometry,contact_points,37,7.4,4.09499979019165,5.957849979400635,0.0,0.0,10.0,200
geometry,contact_points,38,7.6,4.010000228881836,5.905074119567871,0.0,0.0,10.0,200
geometry,contact_points,39,7.8,3.9649999141693115,6.179302215576172,0.0,0.0,10.0,200
geometry,contact_points,40,8.0,4.360000133514404,6.3851704597473145,0.0,0.0,10.0,200
geometry,contact_points,41,8.2,4.375,6.219676494598389,0.0,0.0,10.0,200
geometry,contact_points,42,8.4,4.275000095367432,6.0381598472595215,0.0,0.0,10.0,200
geometry,contact_points,43,8.6,4.170000076293945,5.917862892150879,0.0,0.0,10.0,200
geometry,contact_points,44,8.8,4.269999980926514,5.743439674377441,0.0,0.0,10.0,200
geometry,contact_points,45,9.0,4.239999771118164,5.781210899353027,0.0,0.0,10.0,200
geometry,contact_points,46,9.2,4.385000228881836,5.759060382843018,0.0,0.0,10.0,200
geometry,contact_points,47,9.4,4.704999923706055,6.230407238006592,0.0,0.0,10.0,200
geometry,contact_points,48,9.6,4.505000114440918,6.155483245849609,0.0,0.0,10.0,200
geometry,contact_points,49,9.8,4.260000228881836,6.036754131317139,0.0,0.0,10.0,200
geometry,contact_points,50,10.0,4.28000020980835,6.2491278648376465,0.0,0.0,10.0,200
