episode_id,dataset_index,dataset_episode,dataset_start,goal_offset,horizon,receding_horizon,warm_start,success,time_to_success,steps_executed,initial_distance,final_distance,best_distance,final_pos_l2,best_pos_l2,final_angle_abs,best_angle_abs,distance_auc,mean_step_distance,episode_return,mean_action_l2,mean_action_delta_l2
46,2085696,16559,26,10,2,2,true,1,6.0,6,125.39472,126.207726,109.12577,18.270954,18.270954,0.06303048,0.025624514,821.660888671875,136.9434814453125,-821.6609191894531,0.2111926848689715,0.1991581916809082
47,2165114,17270,103,10,2,2,true,1,1.0,1,125.65255,29.859911,29.859911,18.30185,18.30185,0.0,0.0,29.85991096496582,29.85991096496582,-29.859909057617188,0.24630063772201538,0.0
48,2266506,17962,121,10,2,2,true,1,5.0,5,91.119354,40.937214,36.026066,18.48053,18.48053,0.0,0.0,264.81069564819336,52.96213912963867,-264.8106994628906,0.09930288642644883,0.111179543659091
49,2278299,18086,84,10,2,2,true,1,6.0,6,83.455505,69.56455,48.559414,19.18021,19.18021,0.02891469,0.02891469,428.48674392700195,71.41445732116699,-428.48670959472656,0.1701428716381391,0.15437553077936172
0,149488,1229,39,10,3,3,true,1,9.0,9,142.32187,59.899406,58.739952,19.853281,19.853281,0.19382596,0.19382596,1062.0640335083008,118.00711483425565,-1062.064037322998,0.23504162083069483,0.3788903569802642
1,159129,1311,86,10,3,3,true,1,14.0,14,288.0351,249.71071,110.984634,13.216757,13.216757,0.017922401,0.0,2969.018035888672,212.07271684919084,-2969.01806640625,0.3045910873583385,0.32108582670872027
2,201119,1635,51,10,3,3,true,1,14.0,14,111.30987,44.93907,44.93907,12.574621,12.574621,0.07072759,0.07072759,1260.8146629333496,90.05819020952497,-1260.8146324157715,0.17297546352658952,0.16145884876067823
3,208785,1691,45,10,3,3,true,1,12.0,12,78.25504,93.97578,45.876472,18.872463,18.872463,0.011292458,0.011292458,1112.3773880004883,92.69811566670735,-1112.3773574829102,0.22234140460689863,0.1803239888765595
4,215610,1753,68,10,3,3,true,1,12.0,12,489.55264,134.7576,40.03642,19.677265,19.677265,0.0,0.0,2390.251491546631,199.18762429555258,-2390.2514686584473,0.4942304405073325,0.589941761710427
5,220546,1808,54,10,3,3,true,1,16.0,16,395.35968,238.31895,167.37627,13.810238,13.810238,0.06617904,0.018909216,4437.913482666016,277.369592666626,-4437.913467407227,0.24008152761962265,0.2693622720738252
6,301275,2585,12,10,3,3,true,1,15.0,15,223.83778,89.14025,25.00922,15.176099,15.176099,0.0,0.0,2030.7532577514648,135.38355051676433,-2030.7532958984375,0.38337908536195753,0.4365726315549442
7,386952,3173,117,10,3,3,true,1,10.0,10,253.58926,68.552216,38.937492,16.612455,16.612455,0.0,0.0,1347.875015258789,134.7875015258789,-1347.875,0.2527605205774307,0.19079496794276768
8,427445,3499,85,10,3,3,true,0,nan,50,247.21935,97.677246,47.568993,42.831406,29.33434,0.057243586,0.0,5677.561756134033,113.55123512268067,-5677.561489105225,0.22596691952086986,0.2627839029633573
9,471428,3830,46,10,3,3,true,1,2.0,2,146.78593,304.75568,146.78593,2.1932545,2.1932545,0.0,0.0,580.7497253417969,290.37486267089844,-580.7497253417969,0.6306949257850647,0.08695905655622482
10,531413,4288,17,10,3,3,true,0,nan,50,117.66497,356.35468,44.75907,95.25102,39.980553,0.82453775,0.6857424,7339.542240142822,146.79084480285644,-7339.542129516602,0.3061060930043459,0.33904896627598424
11,646268,5127,138,10,3,3,true,1,7.0,7,95.43563,24.5333,24.5333,19.624397,19.624397,0.068241835,0.022161484,566.6749172210693,80.95355960300991,-566.674919128418,0.22833414588655745,0.21556813269853592
12,828658,6647,29,10,3,3,true,1,15.0,15,249.59671,92.768845,63.76756,13.298622,13.298622,0.1540134,0.1540134,2601.9324378967285,173.46216252644857,-2601.932441711426,0.2534640242656072,0.18834595116121428
13,866913,6975,6,10,3,3,true,0,nan,50,275.32898,369.4406,70.03264,26.36211,23.086618,0.16773748,0.0,13361.356918334961,267.2271383666992,-13361.357040405273,0.5587356307357549,0.6136637942067215
14,940805,7567,98,10,3,3,true,1,1.0,1,124.15563,139.9045,124.15563,8.307791,8.307791,0.04769969,0.04769969,139.9044952392578,139.9044952392578,-139.90451049804688,0.24968835711479187,0.0
15,1013113,8220,128,10,3,3,true,1,3.0,3,41.294224,68.98801,33.942688,19.881432,19.881432,0.0,0.0,161.00941467285156,53.66980489095052,-161.00941848754883,0.13268768601119518,0.20588170737028122
16,1026548,8303,12,10,3,3,true,1,16.0,16,217.25374,309.82263,60.52515,12.560911,12.560911,0.0,0.0,2864.380847930908,179.02380299568176,-2864.3808670043945,0.3822421785444021,0.4360203919932246
17,1036931,8365,41,10,3,3,true,1,15.0,15,176.5371,51.456196,46.45882,19.282375,19.282375,0.11026931,0.11026931,1589.674575805664,105.97830505371094,-1589.674617767334,0.24401496754338345,0.2723141440323421
18,1042165,8399,45,10,3,3,true,1,29.0,29,207.51556,107.60488,34.248802,19.209301,19.209301,0.27476764,0.0,3659.0230407714844,126.17320830246499,-3659.0230407714844,0.26369288358195075,0.3181879978094782
19,1053034,8477,72,10,3,3,true,0,nan,50,154.85475,461.34262,43.392742,41.446465,25.378714,0.28990412,0.28990412,8750.933219909668,175.01866439819335,-8750.933288574219,0.37241511661559346,0.4000546297400582
20,1053208,8478,107,10,3,3,true,1,10.0,10,226.0567,177.24965,139.75508,12.508086,12.508086,0.0,0.0,2582.835708618164,258.28357086181643,-2582.835723876953,0.4816563315689564,0.4336876745025317
21,1171305,9562,52,10,3,3,true,1,13.0,13,238.18427,270.50024,141.10938,17.492035,17.492035,0.019402742,0.019402742,2777.223678588867,213.6325906606821,-2777.2237396240234,0.23768631082314712,0.18795989562446871
22,1201651,9829,30,10,3,3,true,1,7.0,7,110.67277,20.695148,20.695148,18.280186,18.280186,0.19884396,0.19884396,594.5715370178223,84.93879100254604,-594.5715274810791,0.2840780998979296,0.3053927570581436
23,1232709,10086,80,10,3,3,true,1,12.0,12,80.12715,116.651634,36.434013,14.439233,14.439233,0.013653517,0.009588718,987.9755973815918,82.33129978179932,-987.9756164550781,0.18206511344760656,0.1926512298258868
24,1276168,10357,0,10,3,3,true,1,18.0,18,264.11624,315.76324,132.02126,13.025213,13.025213,0.0,0.0,3935.6340942382812,218.6463385687934,-3935.634033203125,0.44643213517136043,0.44982700882589116
25,1297065,10478,115,10,3,3,true,1,13.0,13,271.63605,96.53317,41.24545,16.0429,16.0429,0.0,0.0,1270.3253440856934,97.71733416043796,-1270.3253326416016,0.20368928390626723,0.20906422597666582
26,1475780,11778,96,10,3,3,true,1,3.0,3,50.45368,42.017723,34.601273,15.180701,15.180701,0.0048692226,0.0048692226,118.93153762817383,39.643845876057945,-118.93153381347656,0.1383295257886251,0.14260177314281464
27,1504671,12045,136,10,3,3,true,1,14.0,14,170.01244,184.9605,98.25979,17.580837,17.580837,1.168251e-05,1.168251e-05,2472.8710174560547,176.6336441040039,-2472.87100982666,0.3364232789192881,0.24766301535643065
28,1529443,12222,43,10,3,3,true,1,14.0,14,55.709724,75.49179,29.21925,14.286515,14.286515,0.24116445,0.21304631,928.4480876922607,66.3177205494472,-928.4480953216553,0.1497111820748874,0.16638295639019746
29,1583417,12597,124,10,3,3,true,1,14.0,14,93.2035,111.96003,39.95204,17.838346,17.838346,0.16813159,0.16413617,1287.8885231018066,91.99203736441476,-1287.8884925842285,0.13474460398512228,0.16487720150213975
30,1628942,12971,46,10,3,3,true,1,10.0,10,58.328022,37.53609,37.53609,15.853255,15.853255,0.009697914,0.009697914,583.3972434997559,58.33972434997558,-583.3972396850586,0.14503469727933407,0.1445923178560204
31,1636409,13037,57,10,3,3,true,1,3.0,3,65.90667,21.459272,21.459272,17.11373,17.11373,0.08116436,0.08116436,176.14530754089355,58.71510251363119,-176.14531135559082,0.20767486343781152,0.18584109842777252
32,1675609,13314,46,10,3,3,true,1,15.0,15,226.7217,77.58733,65.336945,15.456588,15.456588,0.0117816925,0.0117816925,2043.635154724121,136.24234364827473,-2043.6351852416992,0.28372113704681395,0.31519551468747004
33,1717836,13608,83,10,3,3,true,1,14.0,14,50.304913,101.06982,43.00194,17.197075,17.197075,0.0,0.0,1184.1602821350098,84.58287729535785,-1184.1602668762207,0.21259986768875802,0.22446227761415335
34,1770306,14051,50,10,3,3,true,1,15.0,15,245.5685,132.21794,82.85224,11.56614,11.56614,0.0,0.0,2463.59561920166,164.23970794677734,-2463.5956649780273,0.3068908440570037,0.28241191804409027
35,1777616,14128,45,10,3,3,true,1,43.0,43,207.27588,203.68604,73.15317,16.458763,16.458763,0.28877282,0.0021927357,7302.971328735352,169.8365425287291,-7302.97135925293,0.3382740310111711,0.35448536773522693
36,1807380,14350,46,10,3,3,true,1,4.0,4,53.03839,19.041658,19.041658,17.691837,17.691837,0.030127287,0.017806053,216.0730152130127,54.018253803253174,-216.0730266571045,0.13745038770139217,0.1457831710577011
37,1817895,14446,145,10,3,3,true,1,12.0,12,57.28365,67.08696,23.671238,16.771837,16.771837,0.0,0.0,572.1871643066406,47.682263692220054,-572.1871719360352,0.10277953480059902,0.1299311573701826
38,1825111,14485,107,10,3,3,true,0,nan,50,78.362015,260.63763,36.35982,127.20931,20.730675,0.33079505,0.072232485,6265.8616371154785,125.31723274230957,-6265.861610412598,0.2799344403296709,0.32527252543261465
39,1835321,14540,87,10,3,3,true,1,13.0,13,271.5117,129.00648,129.00648,18.439384,18.439384,0.08477688,0.08477688,2921.278091430664,224.7136993408203,-2921.278121948242,0.30083078604478103,0.2551427244519194
40,1921765,15294,8,10,3,3,true,1,15.0,15,369.35425,95.32007,95.32007,18.121643,18.121643,0.0,0.0,4190.971466064453,279.3980977376302,-4190.971466064453,0.6046128384768963,0.5609984025359154
41,1933722,15442,39,10,3,3,true,1,12.0,12,75.26961,22.483618,22.483618,12.153118,12.153118,0.1001637,0.06262994,1074.890874862671,89.57423957188924,-1074.8908939361572,0.21335774846374989,0.24498679048635744
42,1962336,15700,74,10,3,3,true,1,29.0,29,257.98608,70.93505,69.42064,14.262514,14.262514,0.0,0.0,5155.132957458496,177.76320542960332,-5155.132995605469,0.3933915413659194,0.4558164317693029
43,2005387,16017,135,10,3,3,true,1,15.0,15,456.11462,331.94473,158.21742,17.97161,17.97161,0.0,0.0,3963.148910522461,264.2099273681641,-3963.148880004883,0.44740869452555976,0.37963082268834114
44,2006059,16021,95,10,3,3,true,1,14.0,14,334.73013,190.6699,74.374245,18.911648,18.911648,0.0,0.0,3488.6942825317383,249.192448752267,-3488.6942749023438,0.2794401523258005,0.1967310644686222
45,2073158,16431,32,10,3,3,true,1,12.0,12,69.264145,61.261814,27.633131,15.197009,15.197009,0.0658195,0.0658195,1256.623857498169,104.71865479151408,-1256.6238632202148,0.2212642477825284,0.26647990400140936
46,2085696,16559,26,10,3,3,true,1,12.0,12,125.39472,114.16689,68.14947,19.789658,19.789658,0.070343256,0.025624514,1383.951759338379,115.32931327819824,-1383.9517517089844,0.17126763798296452,0.19446407055312936
47,2165114,17270,103,10,3,3,true,1,1.0,1,125.65255,26.308723,26.308723,18.605125,18.605125,0.0,0.0,26.30872344970703,26.30872344970703,-26.308725357055664,0.23145051300525665,0.0
48,2266506,17962,121,10,3,3,true,1,10.0,10,91.119354,80.286415,54.98193,17.656424,17.656424,0.0,0.0,819.7283630371094,81.97283630371093,-819.7283554077148,0.1941764958202839,0.24022306667433846
49,2278299,18086,84,10,3,3,true,1,11.0,11,83.455505,49.448082,35.063335,19.85741,19.85741,0.05087042,0.031584024,769.0807495117188,69.91643177379261,-769.080738067627,0.1606265821240165,0.21963702514767647
0,149488,1229,39,10,5,5,true,1,23.0,23,142.32187,135.16287,54.05662,9.740052,9.740052,0.0768497,0.0768497,2038.6395835876465,88.6365036342455,-2038.6396026611328,0.15278183263928993,0.2020004288378087
1,159129,1311,86,10,5,5,true,1,24.0,24,288.0351,354.4269,48.179817,12.276731,12.276731,0.31106567,0.0,5244.225391387939,218.5093913078308,-5244.225429534912,0.28547713113948703,0.3384981576515281
2,201119,1635,51,10,5,5,true,0,nan,50,111.30987,48.87962,48.87962,29.92779,29.92779,0.07851744,0.07851744,5870.7836990356445,117.4156739807129,-5870.783710479736,0.18048128634691238,0.2234785913356713
3,208785,1691,45,10,5,5,true,1,21.0,21,78.25504,95.809906,67.68423,19.696064,19.696064,0.0116558075,0.0116558075,2195.5642166137695,104.55067698160808,-2195.5642013549805,0.215714288964158,0.2036044795066118
4,215610,1753,68,10,5,5,true,1,37.0,37,489.55264,269.13922,60.23474,17.217932,17.217932,0.0,0.0,5844.135139465332,157.9495983639279,-5844.135063171387,0.28537101706338897,0.3856251732342773
5,220546,1808,54,10,5,5,true,1,10.0,10,395.35968,313.37888,175.53815,14.572229,14.572229,0.03293538,0.03293538,2745.3734130859375,274.53734130859374,-2745.3733673095703,0.21867239400744437,0.23464341958363852
6,301275,2585,12,10,5,5,true,1,24.0,24,223.83778,35.94116,35.94116,17.068869,17.068869,0.0,0.0,4011.8195610046387,167.15914837519327,-4011.819538116455,0.31114285128811997,0.3941762816646825
7,386952,3173,117,10,5,5,true,1,25.0,25,253.58926,83.04516,63.78485,18.213583,18.213583,0.0,0.0,3752.186134338379,150.08744537353516,-3752.186107635498,0.19925611212849617,0.2594833467155695
8,427445,3499,85,10,5,5,true,1,15.0,15,247.21935,190.35931,37.393345,17.606834,17.606834,0.0,0.0,2703.018783569336,180.20125223795574,-2703.018772125244,0.4376229812701543,0.5644485583262784
9,471428,3830,46,10,5,5,true,1,2.0,2,146.78593,350.79654,146.78593,17.51366,17.51366,0.0,0.0,589.4465789794922,294.7232894897461,-589.4465789794922,0.7060928046703339,0.3449430763721466
10,531413,4288,17,10,5,5,true,0,nan,50,117.66497,98.92893,44.59209,68.38471,38.974133,0.6785078,0.6770654,6392.012317657471,127.84024635314941,-6392.012355804443,0.2235001464188099,0.27867589434798884
11,646268,5127,138,10,5,5,true,1,13.0,13,95.43563,65.61898,32.024338,19.998753,19.998753,0.06284118,0.032226086,912.8104667663574,70.21618975125827,-912.810489654541,0.16161543360123268,0.2016787181297938
12,828658,6647,29,10,5,5,true,1,25.0,25,249.59671,161.64339,50.288982,16.09103,16.09103,0.14200187,0.14200187,4363.50647354126,174.5402589416504,-4363.506477355957,0.19098479881882668,0.23090090602636337
13,866913,6975,6,10,5,5,true,1,24.0,24,275.32898,138.92955,91.528694,13.507629,13.507629,0.0,0.0,5837.479362487793,243.2283067703247,-5837.4793701171875,0.38282154422874254,0.40729171798928926
14,940805,7567,98,10,5,5,true,1,1.0,1,124.15563,171.19781,124.15563,10.984911,10.984911,0.04769969,0.04769969,171.19781494140625,171.19781494140625,-171.19781494140625,0.35918939113616943,0.0
15,1013113,8220,128,10,5,5,true,1,4.0,4,41.294224,48.94711,29.903507,17.871555,17.871555,0.0,0.0,150.87005233764648,37.71751308441162,-150.8700714111328,0.09581772331148386,0.10299502685666084
16,1026548,8303,12,10,5,5,true,1,33.0,33,217.25374,75.19355,55.975864,14.533308,14.533308,0.0,0.0,7037.914569854736,213.27013848044655,-7037.914566040039,0.41184915692517254,0.5683000178541988
17,1036931,8365,41,10,5,5,true,1,25.0,25,176.5371,54.336674,29.687063,16.166931,16.166931,0.09480786,0.09480786,2658.1581287384033,106.32632514953613,-2658.1580772399902,0.21443394795060158,0.27659672871232033
18,1042165,8399,45,10,5,5,true,0,nan,50,207.51556,48.8407,48.8407,40.603992,32.746002,0.42184758,0.0,7184.585651397705,143.6917130279541,-7184.585754394531,0.272313314974308,0.34393257328442167
19,1053034,8477,72,10,5,5,true,1,11.0,11,154.85475,65.100426,64.37695,19.103638,19.103638,0.102152586,0.102152586,1285.5277709960938,116.86616099964489,-1285.5277786254883,0.28769880736416037,0.24429065808653833
20,1053208,8478,107,10,5,5,true,1,13.0,13,226.0567,209.50586,113.03749,19.897085,19.897085,0.0,0.0,2927.5992279052734,225.19994060809796,-2927.5991592407227,0.4145941356053719,0.4269089388350646
21,1171305,9562,52,10,5,5,true,1,24.0,24,238.18427,256.94055,100.01859,19.709091,19.709091,0.042299747,0.042299747,5363.01358795166,223.45889949798584,-5363.013603210449,0.17197565206636986,0.1519228148719539
22,1201651,9829,30,10,5,5,true,1,13.0,13,110.67277,74.05735,42.35142,17.082134,17.082134,0.19282842,0.19282842,1248.5313186645508,96.0408706665039,-1248.531322479248,0.2125180191718615,0.27430722179512185
23,1232709,10086,80,10,5,5,true,1,23.0,23,80.12715,41.710587,41.710587,13.881573,13.881573,0.0017662048,0.0017662048,2330.054615020752,101.30672239220661,-2330.054630279541,0.17884225584566593,0.21232250993224708
24,1276168,10357,0,10,5,5,true,1,26.0,26,264.11624,227.27061,36.977993,19.212505,19.212505,0.0,0.0,5017.3895835876465,192.9765224456787,-5017.389579772949,0.3017788417637348,0.2976420849561691
25,1297065,10478,115,10,5,5,true,1,20.0,20,271.63605,191.72485,48.55252,18.626772,18.626772,0.0,0.0,1816.1192169189453,90.80596084594727,-1816.1192169189453,0.1829581892117858,0.20502462865490662
26,1475780,11778,96,10,5,5,true,1,24.0,24,50.45368,53.38066,23.261288,17.321722,17.321722,0.08597565,0.009604931,2284.031017303467,95.16795905431111,-2284.0310020446777,0.20633273214722672,0.23448333014612613
27,1504671,12045,136,10,5,5,true,1,22.0,22,170.01244,217.61852,82.67992,15.692122,15.692122,1.168251e-05,1.168251e-05,3921.3106689453125,178.24139404296875,-3921.3106689453125,0.30536109005863016,0.37866845580616165
28,1529443,12222,43,10,5,5,true,1,8.0,8,55.709724,54.519974,44.95655,14.763331,14.763331,0.11883283,0.11883283,548.6668243408203,68.58335304260254,-548.6668128967285,0.1416721916757524,0.1643538483019386
29,1583417,12597,124,10,5,5,true,1,23.0,23,93.2035,79.41699,36.65633,15.1960745,15.1960745,0.1320374,0.1320374,2273.5706176757812,98.85089642068614,-2273.570659637451,0.14264738539476757,0.20179535567083143
30,1628942,12971,46,10,5,5,true,1,15.0,15,58.328022,85.105576,33.245815,18.744059,18.744059,0.0063614845,0.0063614845,1095.387767791748,73.02585118611654,-1095.387752532959,0.18058333396911622,0.22017386981419154
31,1636409,13037,57,10,5,5,true,1,5.0,5,65.90667,173.4571,42.42798,17.499596,17.499596,0.071933985,0.071933985,433.2356185913086,86.64712371826172,-433.2356185913086,0.240905199944973,0.2957516242749989
32,1675609,13314,46,10,5,5,true,0,nan,50,226.7217,133.45045,53.80236,29.253332,20.627544,0.04066372,0.014467716,6119.372108459473,122.38744216918946,-6119.372035980225,0.2335523684322834,0.25502295947956793
33,1717836,13608,83,10,5,5,true,1,26.0,26,50.304913,108.84166,50.304913,18.752523,18.752523,0.0,0.0,3201.103614807129,123.11936980027419,-3201.103630065918,0.2593680393810456,0.3465114572644234
34,1770306,14051,50,10,5,5,true,1,25.0,25,245.5685,75.40338,44.830395,19.046282,19.046282,0.0,0.0,3707.717456817627,148.30869827270507,-3707.717555999756,0.2600254312157631,0.2267287898187836
35,1777616,14128,45,10,5,5,true,0,nan,50,207.27588,218.85628,72.99458,49.560833,41.85069,0.64695835,0.0057713985,8260.078689575195,165.2015737915039,-8260.078575134277,0.2529909357428551,0.2550557050093704
36,1807380,14350,46,10,5,5,true,1,4.0,4,53.03839,23.614267,23.614267,19.071814,19.071814,0.047106504,0.01575613,227.18148231506348,56.79537057876587,-227.18148612976074,0.13847698573954403,0.15205750614404678
37,1817895,14446,145,10,5,5,true,1,20.0,20,57.28365,39.13021,38.312847,18.979378,18.979378,0.0,0.0,1274.7093086242676,63.73546543121338,-1274.7092742919922,0.14215213833376766,0.19926294909888193
38,1825111,14485,107,10,5,5,true,1,23.0,23,78.362015,69.94652,40.72769,17.397112,17.397112,0.021699905,0.013091087,2287.1169052124023,99.4398654440175,-2287.116901397705,0.2278562690252843,0.29566988128830085
39,1835321,14540,87,10,5,5,true,1,17.0,17,271.5117,215.81703,83.91601,18.846783,18.846783,0.08477688,0.08477688,3831.941795349121,225.40834090288948,-3831.9418029785156,0.2741773796870428,0.3343727053143084
40,1921765,15294,8,10,5,5,true,0,nan,50,369.35425,254.56691,128.63635,89.36259,54.476982,0.0,0.0,15482.068557739258,309.64137115478513,-15482.068496704102,0.3508004045113921,0.3323755337267506
41,1933722,15442,39,10,5,5,true,1,22.0,22,75.26961,40.14292,39.26721,19.50409,19.50409,0.12201643,0.062012434,2344.521228790283,106.5691467631947,-2344.521213531494,0.21272797205231406,0.29243487190632594
42,1962336,15700,74,10,5,5,true,1,48.0,48,257.98608,139.38696,73.33562,12.785176,12.785176,0.0,0.0,9648.282943725586,201.0058946609497,-9648.282936096191,0.3878012204853197,0.46644130254045446
43,2005387,16017,135,10,5,5,true,1,29.0,29,456.11462,79.291885,37.26975,18.025692,18.025692,0.0,0.0,5946.738220214844,205.05993862809805,-5946.738151550293,0.3585341636990679,0.37439998531980173
44,2006059,16021,95,10,5,5,true,1,23.0,23,334.73013,64.760345,64.760345,13.264414,13.264414,0.0,0.0,6318.320648193359,274.70959339971125,-6318.320693969727,0.28116916379202966,0.375241850248792
45,2073158,16431,32,10,5,5,true,1,22.0,22,69.264145,30.822668,30.822668,15.718702,15.718702,0.07684708,0.07684708,2460.233781814575,111.82880826429887,-2460.2337894439697,0.18966532380066134,0.24637097546032496
46,2085696,16559,26,10,5,5,true,1,24.0,24,125.39472,52.798893,30.143974,13.211637,13.211637,0.03508973,0.025624514,2377.439743041992,99.05998929341634,-2377.439775466919,0.13821459150252244,0.1723091352083113
47,2165114,17270,103,10,5,5,true,1,19.0,19,125.65255,150.7936,42.29758,17.28025,17.28025,0.0,0.0,1830.571418762207,96.34586414537932,-1830.5714149475098,0.17938528680487684,0.21808692978488076
48,2266506,17962,121,10,5,5,true,1,21.0,21,91.119354,116.23901,40.20565,17.744806,17.744806,0.0,0.0,1650.7391052246094,78.60662405831474,-1650.7390975952148,0.16909374864328475,0.2433761553838849
49,2278299,18086,84,10,5,5,true,1,21.0,21,83.455505,39.157852,37.133564,18.258713,18.258713,0.040952682,0.031584024,1739.3576583862305,82.82655516124908,-1739.3575401306152,0.1701399020939356,0.23914750516414643
0,149488,1229,39,10,8,8,true,1,39.0,39,142.32187,93.74208,60.046604,16.283272,16.283272,0.16592956,0.16592956,4337.571323394775,111.21977752294296,-4337.57133102417,0.18686887125174204,0.26329569003887865
1,159129,1311,86,10,8,8,true,1,39.0,39,288.0351,264.86066,115.414856,13.844931,13.844931,0.044113398,0.0,9091.373931884766,233.11215209960938,-9091.374076843262,0.24039320533092207,0.3146847108084905
2,201119,1635,51,10,8,8,true,0,nan,50,111.30987,114.928696,31.315437,44.133236,20.951288,0.1641519,0.1641519,5547.266086578369,110.94532173156739,-5547.266094207764,0.17494074350222946,0.23395667270738252
3,208785,1691,45,10,8,8,true,1,44.0,44,78.25504,25.959036,25.959036,12.351145,12.351145,0.009332657,0.009332657,5266.2565631866455,119.68764916333285,-5266.256534576416,0.23936952735212716,0.2853029135527999
4,215610,1753,68,10,8,8,true,1,50.0,50,489.55264,173.89246,48.44531,17.359869,17.359869,0.0,0.0,8042.112812042236,160.84225624084473,-8042.112815856934,0.28504842065274716,0.350091461396339
5,220546,1808,54,10,8,8,true,1,30.0,30,395.35968,353.06146,156.48756,19.882729,19.882729,0.0768857,0.039620638,7737.134429931641,257.90448099772135,-7737.134460449219,0.17522227155665557,0.24005560840255227
6,301275,2585,12,10,8,8,true,1,39.0,39,223.83778,126.75381,50.17761,15.875448,15.875448,0.0,0.0,7195.96887588501,184.51202245859,-7195.968887329102,0.2654855448084,0.32709274980190556
7,386952,3173,117,10,8,8,true,1,38.0,38,253.58926,74.11891,68.97478,15.658923,15.658923,0.0,0.0,6070.8950271606445,159.7603954515959,-6070.8950271606445,0.1908427731771218,0.2530009487794863
8,427445,3499,85,10,8,8,true,1,12.0,12,247.21935,101.259445,77.87096,19.40219,19.40219,0.0,0.0,1655.3693389892578,137.94744491577148,-1655.3693313598633,0.28336714627221227,0.3550773141059009
9,471428,3830,46,10,8,8,true,1,2.0,2,146.78593,427.70175,146.78593,14.596624,14.596624,0.0,0.0,578.8200988769531,289.41004943847656,-578.8201141357422,0.6865973621606827,0.7499855160713196
10,531413,4288,17,10,8,8,true,1,37.0,37,117.66497,14.063474,14.063474,13.6128235,13.6128235,0.090535164,0.090535164,4255.180413246155,115.00487603367986,-4255.180463790894,0.18154989716571732,0.20966281048539612
11,646268,5127,138,10,8,8,true,0,nan,50,95.43563,68.06032,32.340466,55.52826,21.528906,0.1498406,0.03991437,4465.847652435303,89.31695304870605,-4465.847625732422,0.20177834257483482,0.25879099463321725
12,828658,6647,29,10,8,8,true,1,38.0,38,249.59671,167.65143,58.791943,17.815834,17.815834,0.19826245,0.19826245,6921.650844573975,182.14870643615723,-6921.65092086792,0.17268171264348844,0.2226405290232317
13,866913,6975,6,10,8,8,true,0,nan,50,275.32898,206.39276,66.510666,111.001915,26.62493,0.0,0.0,12897.346374511719,257.9469274902344,-12897.346420288086,0.33211901791393755,0.3809078491616006
14,940805,7567,98,10,8,8,true,1,1.0,1,124.15563,167.79758,124.15563,6.1990194,6.1990194,0.04769969,0.04769969,167.79757690429688,167.79757690429688,-167.79757690429688,0.2975543737411499,0.0
15,1013113,8220,128,10,8,8,true,1,2.0,2,41.294224,78.56494,41.294224,13.854399,13.854399,0.0,0.0,130.00587844848633,65.00293922424316,-130.00587844848633,0.20765972882509232,0.15139253437519073
16,1026548,8303,12,10,8,8,true,1,41.0,41,217.25374,279.88312,53.574764,11.114678,11.114678,0.0,0.0,9866.262783050537,240.64055568415944,-9866.262752532959,0.37614386619591134,0.4694987503811717
17,1036931,8365,41,10,8,8,true,0,nan,50,176.5371,72.46672,24.541796,60.25382,22.182,0.014003754,0.014003754,4949.357130050659,98.98714260101319,-4949.357151031494,0.18169527269899846,0.256308518274098
18,1042165,8399,45,10,8,8,true,1,37.0,37,207.51556,125.476616,41.60232,15.153709,15.153709,0.089598894,0.0,6696.251697540283,180.97977560919685,-6696.251552581787,0.28207425672460246,0.322857931877176
19,1053034,8477,72,10,8,8,true,1,21.0,21,154.85475,80.83147,58.504105,18.77075,18.77075,0.19125962,0.19125962,2593.861530303955,123.51721572875977,-2593.8615684509277,0.21597920287223088,0.27678854297846556
20,1053208,8478,107,10,8,8,true,1,33.0,33,226.0567,224.06178,93.12001,19.846651,19.846651,0.0,0.0,6869.692924499512,208.17251286362156,-6869.692886352539,0.28928362781351263,0.33515741606242955
21,1171305,9562,52,10,8,8,true,1,38.0,38,238.18427,260.42526,101.69104,19.636263,19.636263,0.05208063,0.05208063,9255.099975585938,243.5552625154194,-9255.099884033203,0.19696252381331042,0.16489281185676116
22,1201651,9829,30,10,8,8,true,1,24.0,24,110.67277,44.309372,44.309372,15.13416,15.13416,0.17647815,0.17647815,3244.614372253418,135.19226551055908,-3244.6143913269043,0.208886647131294,0.26922013610601425
23,1232709,10086,80,10,8,8,true,1,36.0,36,80.12715,130.05235,64.16193,19.858002,19.858002,0.013653517,0.009588718,4501.263916015625,125.03510877821181,-4501.26399230957,0.20026608204676044,0.2242873157773699
24,1276168,10357,0,10,8,8,true,1,41.0,41,264.11624,247.33237,61.699646,16.620363,16.620363,0.0,0.0,9205.988395690918,224.53630233392482,-9205.988380432129,0.2912571897684801,0.37452814131975176
25,1297065,10478,115,10,8,8,true,1,41.0,41,271.63605,129.45087,57.72051,9.153606,9.153606,0.0,0.0,4688.305526733398,114.34891528618044,-4688.305553436279,0.254877252186217,0.34993501389399173
26,1475780,11778,96,10,8,8,true,1,40.0,40,50.45368,87.72197,24.724106,14.68872,14.68872,0.028211594,0.028211594,4005.17085647583,100.12927141189576,-4005.170961380005,0.1909765440504998,0.23194277869203153
