shift,k,env_steps,metric,mean,std,median,p25,p75,n
id,9,45,cost_pearson,0.8032587170600891,0.2558085024356842,0.8987302780151367,0.7774189114570618,0.9619749784469604,100
id,9,45,cost_spearman,0.7844855785369873,0.275844544172287,0.8877242207527161,0.7249017953872681,0.9607838988304138,100
id,9,45,top5_overlap,0.27399998903274536,0.285173624753952,0.20000000298023224,0.0,0.4000000059604645,100
id,9,45,top10_overlap,0.36899998784065247,0.29856157302856445,0.30000001192092896,0.10000000149011612,0.6000000238418579,100
id,9,45,expert_rank_true,165.42999267578125,79.9533920288086,184.0,89.25,236.25,100
id,9,45,expert_rank_drift,168.52000427246094,85.42218780517578,203.0,99.25,240.75,100
id,10,50,latent_mse,0.5475196242332458,0.502587080001831,0.344821035861969,0.1953667551279068,0.7782021760940552,100
id,10,50,top1_same,0.10000000149011612,0.30000001192092896,0.0,0.0,0.0,100
id,10,50,first_block_l2,3.7510952949523926,1.5979257822036743,3.9329631328582764,3.219026565551758,4.751511573791504,100
id,10,50,true_cost_regret,24.888559341430664,33.04060363769531,10.599213600158691,2.1230223178863525,34.54191589355469,100
id,10,50,drift_cost_regret_of_true_best,22.938779830932617,34.266231536865234,9.526588439941406,3.032418727874756,28.320674896240234,100
id,10,50,cost_pearson,0.7324137091636658,0.32286858558654785,0.8674571514129639,0.7105814218521118,0.9442500472068787,100
id,10,50,cost_spearman,0.6627346873283386,0.3065170347690582,0.7495214939117432,0.48701056838035583,0.9057076573371887,100
id,10,50,top5_overlap,0.20000000298023224,0.28142496943473816,0.0,0.0,0.4000000059604645,100
id,10,50,top10_overlap,0.2630000114440918,0.2827207148075104,0.20000000298023224,0.0,0.4000000059604645,100
id,10,50,expert_rank_true,228.1699981689453,47.32231140136719,249.0,230.25,253.0,100
id,10,50,expert_rank_drift,210.9199981689453,72.19884490966797,249.0,201.0,255.0,100
