run,epoch,base_score_mae,base_score_normalized_mae,base_topk_overlap,elite_overlap,relative_update_error,selected_elite_true_cost,state_index,update_cosine,base_score_mae_delta_vs_epoch0,base_score_normalized_mae_delta_vs_epoch0,base_topk_overlap_delta_vs_epoch0,elite_overlap_delta_vs_epoch0,relative_update_error_delta_vs_epoch0,selected_elite_true_cost_delta_vs_epoch0,update_cosine_delta_vs_epoch0
oe_ft60_fold0_all_lr2e6_a02_v1,1,8.067808508872986,0.2142886487846668,0.7666666666666667,0.23333333333333334,1.2503511567215344,44.448522318655854,15,0.1070525575735381,8.067808508872986,0.2142886487846668,-0.23333333333333328,-0.008333333333333331,0.013906737843561112,3.1952798298976433,-0.03336556009279662
oe_ft60_fold0_all_lr2e6_a02_v1,1,13.934900879859924,0.4838867817241359,0.6833333333333333,0.1,1.1415818431356628,205.34553100416713,18,0.17395866999593024,13.934900879859924,0.4838867817241359,-0.31666666666666665,0.04166666666666667,-0.054137543523264275,-5.601204084799065,0.06773504861355778
oe_ft60_fold0_all_lr2e6_a02_v1,1,8.827473163604736,0.20335842373210158,0.75,0.025,1.0929516499981853,108.03184753854381,21,0.11182311870327435,8.827473163604736,0.20335842373210158,-0.25,0.008333333333333335,-0.03260419881039334,-1.756552772204202,0.06635906443246137
oe_ft60_fold0_all_lr2e6_a02_v1,1,4.25391611456871,0.20887856665943882,0.7416666666666667,0.35833333333333334,1.1026796146993785,19.193255133404428,24,0.28509598574620554,4.25391611456871,0.20887856665943882,-0.2583333333333333,0.04166666666666663,-0.022353443406172513,-0.2274475218989913,0.0030740433811800583
oe_ft60_fold0_all_lr2e6_a02_v1,1,3.041147768497467,0.21112532453252625,0.7333333333333333,0.4166666666666667,1.0059537295154661,38.47999215352033,27,0.41927502312266146,3.041147768497467,0.21112532453252625,-0.2666666666666667,0.008333333333333415,0.004530327603285533,0.673109712223706,-0.03539439684605161
oe_ft60_fold0_all_lr2e6_a02_v1,1,4.4448447823524475,0.21106313969573237,0.7916666666666667,0.058333333333333334,1.1121859768512783,75.24269914032668,30,0.25607503344796295,4.4448447823524475,0.21106313969573237,-0.20833333333333326,0.0,-0.0035300939395834785,0.23895868539985088,0.028508523518395612
oe_ft60_fold0_all_lr2e6_a02_v1,1,4.920877277851105,0.3123747104966558,0.7583333333333333,0.09999999999999999,1.2168308785009878,403.9768405674266,33,0.12158492253517356,4.920877277851105,0.3123747104966558,-0.2416666666666667,0.049999999999999996,-0.0340753636411526,-0.6364014102883289,0.08427698658768386
oe_ft60_fold0_all_lr2e6_a02_v1,1,14.570796728134155,0.3200128178419737,0.5916666666666667,0.23333333333333334,0.9394951825281753,57.523279525171134,36,0.44854620005716755,14.570796728134155,0.3200128178419737,-0.4083333333333333,0.11666666666666667,-0.18372400010766243,-6.06678180492208,0.26648252485593515
oe_ft60_fold0_all_lr2e6_a02_v1,1,10.186960816383362,0.16906165932831502,0.8333333333333333,0.18333333333333332,1.1338893005336257,53.74704115576246,39,0.19734586148857286,10.186960816383362,0.16906165932831502,-0.16666666666666674,-0.041666666666666685,0.09515816759531637,1.905114112564661,-0.15096031852577713
oe_ft60_fold0_all_lr2e6_a02_v1,1,10.047331929206848,0.14337679746069987,0.8166666666666667,0.18333333333333332,1.1466387019511934,36.02072631805865,42,0.06420996004321748,10.047331929206848,0.14337679746069987,-0.18333333333333335,0.016666666666666635,0.0017462390941349604,-1.5014363624139193,-0.020923617244124032
