kind,shift,reference,interval,metric,k,env_steps,mean,std,median,p25,p75,n
regrounded_rollout_error,visual,,2,mse,4,20,0.2177988886833191,0.15023347735404968,0.18371155858039856,0.098996102809906,0.27061185240745544,200
regrounded_rollout_error,visual,,2,mse,5,25,0.1075809895992279,0.08784986287355423,0.08147487044334412,0.04940429702401161,0.1304306983947754,200
regrounded_rollout_error,visual,,2,mse,6,30,0.20436306297779083,0.14388200640678406,0.16439387202262878,0.10225804150104523,0.250019371509552,200
regrounded_rollout_error,visual,,2,mse,7,35,0.10337932407855988,0.07483375072479248,0.08110727369785309,0.051953744143247604,0.13095390796661377,200
regrounded_rollout_error,visual,,2,mse,8,40,0.19330719113349915,0.1213022917509079,0.16213710606098175,0.10340957343578339,0.24381336569786072,200
regrounded_rollout_error,visual,,2,mse,9,45,0.10911896079778671,0.08880488574504852,0.0844215601682663,0.04889127239584923,0.13096210360527039,200
regrounded_rollout_error,visual,,2,mse,10,50,0.20069706439971924,0.1347101926803589,0.1582179069519043,0.11025972664356232,0.23672112822532654,200
regrounded_rollout_error,visual,,2,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,2,l2,1,5,4.333524227142334,1.627768635749817,3.9164793491363525,3.087937831878662,5.222179412841797,200
regrounded_rollout_error,visual,,2,l2,2,10,6.171126842498779,2.1752021312713623,5.662413597106934,4.400144577026367,7.277348518371582,200
regrounded_rollout_error,visual,,2,l2,3,15,4.40611457824707,1.6128404140472412,4.147881507873535,3.203192949295044,5.185227394104004,200
regrounded_rollout_error,visual,,2,l2,4,20,6.128147602081299,2.064749240875244,5.939074516296387,4.3597235679626465,7.208114147186279,200
regrounded_rollout_error,visual,,2,l2,5,25,4.258948802947998,1.5864757299423218,3.9551448822021484,3.0798721313476562,5.0042595863342285,200
regrounded_rollout_error,visual,,2,l2,6,30,5.9513044357299805,1.9543994665145874,5.618113040924072,4.430960178375244,6.928316593170166,200
regrounded_rollout_error,visual,,2,l2,7,35,4.216935634613037,1.4374589920043945,3.9462015628814697,3.1583402156829834,5.014274597167969,200
regrounded_rollout_error,visual,,2,l2,8,40,5.831643104553223,1.7626440525054932,5.579451560974121,4.4558515548706055,6.841702461242676,200
regrounded_rollout_error,visual,,2,l2,9,45,4.297319412231445,1.576034665107727,4.026032447814941,3.06381893157959,5.0144453048706055,200
regrounded_rollout_error,visual,,2,l2,10,50,5.920619010925293,1.865504503250122,5.511609077453613,4.601051330566406,6.741659641265869,200
regrounded_rollout_error,visual,,2,cosine,0,0,1.162290530487553e-08,9.053188421148661e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,visual,,2,cosine,1,5,0.14924520254135132,0.12924237549304962,0.09974497556686401,0.05704560875892639,0.1942501962184906,200
regrounded_rollout_error,visual,,2,cosine,2,10,0.2822880446910858,0.20461386442184448,0.21935495734214783,0.11874526739120483,0.41736096143722534,200
regrounded_rollout_error,visual,,2,cosine,3,15,0.15195132791996002,0.12440788000822067,0.11759728193283081,0.058728739619255066,0.19801905751228333,200
regrounded_rollout_error,visual,,2,cosine,4,20,0.283723384141922,0.20221418142318726,0.22550639510154724,0.11411817371845245,0.4171726107597351,200
regrounded_rollout_error,visual,,2,cosine,5,25,0.14247678220272064,0.11715661734342575,0.10826286673545837,0.0578361451625824,0.18882526457309723,200
regrounded_rollout_error,visual,,2,cosine,6,30,0.272365540266037,0.1869048774242401,0.22679340839385986,0.11463944613933563,0.3768314719200134,200
regrounded_rollout_error,visual,,2,cosine,7,35,0.14537100493907928,0.12601374089717865,0.11118239164352417,0.05362918972969055,0.18396949768066406,200
regrounded_rollout_error,visual,,2,cosine,8,40,0.2698211669921875,0.1959487497806549,0.23359638452529907,0.11009201407432556,0.3613426089286804,200
regrounded_rollout_error,visual,,2,cosine,9,45,0.14798152446746826,0.1298651546239853,0.11481153964996338,0.05199536681175232,0.17493340373039246,200
regrounded_rollout_error,visual,,2,cosine,10,50,0.2663484513759613,0.19672991335391998,0.21833670139312744,0.11512675881385803,0.3542657196521759,200
regrounded_rollout_error,visual,,3,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,3,mse,1,5,0.11160970479249954,0.08956916630268097,0.0798897072672844,0.04966340586543083,0.14203855395317078,200
regrounded_rollout_error,visual,,3,mse,2,10,0.2229911834001541,0.1623915582895279,0.1669948697090149,0.10084070265293121,0.27584171295166016,200
regrounded_rollout_error,visual,,3,mse,3,15,0.3097400367259979,0.20035044848918915,0.25279557704925537,0.15456920862197876,0.4120751619338989,200
regrounded_rollout_error,visual,,3,mse,4,20,0.11010310053825378,0.08459934592247009,0.08249767124652863,0.05346431955695152,0.1386612057685852,200
regrounded_rollout_error,visual,,3,mse,5,25,0.2153632491827011,0.14780014753341675,0.17224323749542236,0.10024430602788925,0.28036782145500183,200
regrounded_rollout_error,visual,,3,mse,6,30,0.29145196080207825,0.1833202838897705,0.24206501245498657,0.15334677696228027,0.3854514956474304,200
regrounded_rollout_error,visual,,3,mse,7,35,0.10337932407855988,0.07483375072479248,0.08110728114843369,0.051953744143247604,0.13095390796661377,200
regrounded_rollout_error,visual,,3,mse,8,40,0.19330717623233795,0.1213022843003273,0.16213710606098175,0.10340957343578339,0.2438133805990219,200
regrounded_rollout_error,visual,,3,mse,9,45,0.2747350037097931,0.15866635739803314,0.23476317524909973,0.1546267420053482,0.35530325770378113,200
regrounded_rollout_error,visual,,3,mse,10,50,0.1077534556388855,0.09108671545982361,0.07903331518173218,0.05258418619632721,0.1313602179288864,200
regrounded_rollout_error,visual,,3,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,3,l2,1,5,4.333524227142334,1.627768635749817,3.9164795875549316,3.087937831878662,5.2221784591674805,200
regrounded_rollout_error,visual,,3,l2,2,10,6.171126842498779,2.1752021312713623,5.662413597106934,4.400144577026367,7.27734899520874,200
regrounded_rollout_error,visual,,3,l2,3,15,7.346400260925293,2.3453116416931152,6.966510772705078,5.447680473327637,8.894791603088379,200
regrounded_rollout_error,visual,,3,l2,4,20,4.332977771759033,1.5378872156143188,3.979893445968628,3.2039270401000977,5.159743309020996,200
regrounded_rollout_error,visual,,3,l2,5,25,6.093166351318359,2.055011510848999,5.75069522857666,4.387101173400879,7.336932182312012,200
regrounded_rollout_error,visual,,3,l2,6,30,7.14794921875,2.2058095932006836,6.817364692687988,5.426090240478516,8.602697372436523,200
regrounded_rollout_error,visual,,3,l2,7,35,4.216935634613037,1.4374589920043945,3.946201801300049,3.1583402156829834,5.014274597167969,200
regrounded_rollout_error,visual,,3,l2,8,40,5.831643104553223,1.7626439332962036,5.579451560974121,4.4558515548706055,6.841702461242676,200
regrounded_rollout_error,visual,,3,l2,9,45,6.9898529052734375,1.9725805521011353,6.713756084442139,5.448699951171875,8.259417533874512,200
regrounded_rollout_error,visual,,3,l2,10,50,4.259632587432861,1.5950536727905273,3.8954310417175293,3.177445650100708,5.022065162658691,200
regrounded_rollout_error,visual,,3,cosine,0,0,1.162290530487553e-08,9.053188421148661e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,visual,,3,cosine,1,5,0.1492452174425125,0.12924239039421082,0.09974497556686401,0.05704560875892639,0.1942502111196518,200
regrounded_rollout_error,visual,,3,cosine,2,10,0.2822880446910858,0.20461386442184448,0.21935495734214783,0.11874516308307648,0.4173610210418701,200
regrounded_rollout_error,visual,,3,cosine,3,15,0.376364141702652,0.23292909562587738,0.3468867540359497,0.1748451590538025,0.5445204973220825,200
regrounded_rollout_error,visual,,3,cosine,4,20,0.1509166955947876,0.12627506256103516,0.11389937996864319,0.060352712869644165,0.20711758732795715,200
regrounded_rollout_error,visual,,3,cosine,5,25,0.28906771540641785,0.2082020491361618,0.238313227891922,0.12527881562709808,0.40945881605148315,200
regrounded_rollout_error,visual,,3,cosine,6,30,0.3801596164703369,0.24184611439704895,0.3200371265411377,0.1757952719926834,0.5741634368896484,200
regrounded_rollout_error,visual,,3,cosine,7,35,0.14537100493907928,0.12601374089717865,0.11118242144584656,0.05362918972969055,0.1839693933725357,200
regrounded_rollout_error,visual,,3,cosine,8,40,0.2698211669921875,0.1959487348794937,0.2335962951183319,0.11009201407432556,0.3613426089286804,200
regrounded_rollout_error,visual,,3,cosine,9,45,0.3686501681804657,0.23652641475200653,0.33233630657196045,0.1630348563194275,0.5303342342376709,200
regrounded_rollout_error,visual,,3,cosine,10,50,0.1405887007713318,0.12239295244216919,0.1053989827632904,0.058758363127708435,0.1743299514055252,200
regrounded_rollout_error,visual,,5,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,5,mse,1,5,0.11160970479249954,0.08956915885210037,0.0798896998167038,0.04966340959072113,0.14203858375549316,200
regrounded_rollout_error,visual,,5,mse,2,10,0.2229911834001541,0.1623915582895279,0.1669948697090149,0.10084071755409241,0.27584171295166016,200
regrounded_rollout_error,visual,,5,mse,3,15,0.3097400367259979,0.20035044848918915,0.25279560685157776,0.15456917881965637,0.4120751619338989,200
regrounded_rollout_error,visual,,5,mse,4,20,0.37837162613868713,0.2192230075597763,0.340928316116333,0.19540151953697205,0.4969555735588074,200
regrounded_rollout_error,visual,,5,mse,5,25,0.438669890165329,0.2297551929950714,0.39659368991851807,0.24784040451049805,0.5823549032211304,200
regrounded_rollout_error,visual,,5,mse,6,30,0.10451850295066833,0.08125345408916473,0.08006162941455841,0.04939384385943413,0.13062497973442078,200
regrounded_rollout_error,visual,,5,mse,7,35,0.20093517005443573,0.1309533417224884,0.16593363881111145,0.10683716833591461,0.25664812326431274,200
regrounded_rollout_error,visual,,5,mse,8,40,0.2719027101993561,0.1577884703874588,0.23465925455093384,0.1443815678358078,0.3544425368309021,200
regrounded_rollout_error,visual,,5,mse,9,45,0.3363999128341675,0.18031437695026398,0.30106210708618164,0.2008621245622635,0.43589285016059875,200
regrounded_rollout_error,visual,,5,mse,10,50,0.3884030282497406,0.1972731500864029,0.3400823473930359,0.23128415644168854,0.49454623460769653,200
regrounded_rollout_error,visual,,5,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,5,l2,1,5,4.333524227142334,1.627768635749817,3.9164793491363525,3.087938070297241,5.222178936004639,200
regrounded_rollout_error,visual,,5,l2,2,10,6.171126842498779,2.1752021312713623,5.662413597106934,4.400144577026367,7.277348518371582,200
regrounded_rollout_error,visual,,5,l2,3,15,7.346400260925293,2.3453116416931152,6.9665117263793945,5.4476799964904785,8.894791603088379,200
regrounded_rollout_error,visual,,5,l2,4,20,8.182147026062012,2.3874311447143555,8.09062385559082,6.125118732452393,9.767965316772461,200
regrounded_rollout_error,visual,,5,l2,5,25,8.864323616027832,2.3766345977783203,8.726165771484375,6.898174285888672,10.574125289916992,200
regrounded_rollout_error,visual,,5,l2,6,30,4.224689483642578,1.4898157119750977,3.9205384254455566,3.0795435905456543,5.0078654289245605,200
regrounded_rollout_error,visual,,5,l2,7,35,5.925865650177002,1.8610960245132446,5.6443657875061035,4.5290985107421875,7.019698619842529,200
regrounded_rollout_error,visual,,5,l2,8,40,6.947232246398926,1.9852670431137085,6.712081432342529,5.265088081359863,8.248882293701172,200
regrounded_rollout_error,visual,,5,l2,9,45,7.771729946136475,2.0467021465301514,7.602836608886719,6.209969997406006,9.148181915283203,200
regrounded_rollout_error,visual,,5,l2,10,50,8.377964973449707,2.093579053878784,8.08043098449707,6.663810729980469,9.744376182556152,200
regrounded_rollout_error,visual,,5,cosine,0,0,1.162290530487553e-08,9.053188421148661e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,visual,,5,cosine,1,5,0.1492452174425125,0.12924239039421082,0.09974506497383118,0.05704560875892639,0.1942502111196518,200
regrounded_rollout_error,visual,,5,cosine,2,10,0.2822880446910858,0.20461386442184448,0.21935495734214783,0.11874525249004364,0.41736090183258057,200
regrounded_rollout_error,visual,,5,cosine,3,15,0.376364141702652,0.23292909562587738,0.3468867540359497,0.17484518885612488,0.5445204973220825,200
regrounded_rollout_error,visual,,5,cosine,4,20,0.4441545903682709,0.25560057163238525,0.43269336223602295,0.21851807832717896,0.6450636982917786,200
regrounded_rollout_error,visual,,5,cosine,5,25,0.495798259973526,0.2634575664997101,0.48630011081695557,0.2677995562553406,0.7016816139221191,200
regrounded_rollout_error,visual,,5,cosine,6,30,0.14306354522705078,0.11449568718671799,0.10812845826148987,0.053505271673202515,0.18845123052597046,200
regrounded_rollout_error,visual,,5,cosine,7,35,0.2747548222541809,0.19165240228176117,0.22013741731643677,0.1159311830997467,0.39269015192985535,200
regrounded_rollout_error,visual,,5,cosine,8,40,0.3648824393749237,0.2279195636510849,0.3349156975746155,0.1680062860250473,0.5171379446983337,200
regrounded_rollout_error,visual,,5,cosine,9,45,0.4360715448856354,0.24903370440006256,0.4227931797504425,0.21108965575695038,0.6325122117996216,200
regrounded_rollout_error,visual,,5,cosine,10,50,0.47983208298683167,0.2615044116973877,0.44764795899391174,0.2416263073682785,0.6646000146865845,200
regrounded_rollout_error,visual,,10,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,10,mse,1,5,0.11160970479249954,0.08956916630268097,0.07988971471786499,0.04966340959072113,0.14203856885433197,200
regrounded_rollout_error,visual,,10,mse,2,10,0.2229911834001541,0.1623915731906891,0.1669948548078537,0.10084071010351181,0.27584171295166016,200
regrounded_rollout_error,visual,,10,mse,3,15,0.3097400367259979,0.20035046339035034,0.25279557704925537,0.15456917881965637,0.41207513213157654,200
regrounded_rollout_error,visual,,10,mse,4,20,0.37837162613868713,0.2192230075597763,0.340928316116333,0.19540151953697205,0.49695560336112976,200
regrounded_rollout_error,visual,,10,mse,5,25,0.438669890165329,0.2297552078962326,0.3965936601161957,0.24784041941165924,0.5823548436164856,200
regrounded_rollout_error,visual,,10,mse,6,30,0.4866075813770294,0.24389015138149261,0.43350011110305786,0.28548964858055115,0.6308007836341858,200
regrounded_rollout_error,visual,,10,mse,7,35,0.5352637767791748,0.2531698942184448,0.5071487426757812,0.3171672821044922,0.6900397539138794,200
regrounded_rollout_error,visual,,10,mse,8,40,0.5732654333114624,0.2600204646587372,0.5273383855819702,0.3577571511268616,0.7677066326141357,200
regrounded_rollout_error,visual,,10,mse,9,45,0.614345371723175,0.26155924797058105,0.5820530652999878,0.4086243510246277,0.7815984487533569,200
regrounded_rollout_error,visual,,10,mse,10,50,0.6556552648544312,0.2592054009437561,0.6177223920822144,0.45449697971343994,0.7997401356697083,200
regrounded_rollout_error,visual,,10,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,visual,,10,l2,1,5,4.333524227142334,1.627768635749817,3.9164795875549316,3.087937831878662,5.222179412841797,200
regrounded_rollout_error,visual,,10,l2,2,10,6.171126842498779,2.1752021312713623,5.662413120269775,4.400144577026367,7.27734899520874,200
regrounded_rollout_error,visual,,10,l2,3,15,7.346400260925293,2.3453118801116943,6.966510772705078,5.4476799964904785,8.894791603088379,200
regrounded_rollout_error,visual,,10,l2,4,20,8.182147026062012,2.3874311447143555,8.09062385559082,6.125118732452393,9.767965316772461,200
regrounded_rollout_error,visual,,10,l2,5,25,8.864323616027832,2.3766348361968994,8.726165771484375,6.89817476272583,10.574124336242676,200
regrounded_rollout_error,visual,,10,l2,6,30,9.367362976074219,2.3835208415985107,9.123147964477539,7.403615951538086,11.005167961120605,200
regrounded_rollout_error,visual,,10,l2,7,35,9.858242988586426,2.3634023666381836,9.867741584777832,7.803596019744873,11.510326385498047,200
regrounded_rollout_error,visual,,10,l2,8,40,10.221731185913086,2.362874984741211,10.062249183654785,8.287883758544922,12.140748023986816,200
regrounded_rollout_error,visual,,10,l2,9,45,10.617356300354004,2.286065101623535,10.571379661560059,8.857298851013184,12.250179290771484,200
regrounded_rollout_error,visual,,10,l2,10,50,10.998617172241211,2.217261791229248,10.890447616577148,9.3414888381958,12.391517639160156,200
regrounded_rollout_error,visual,,10,cosine,0,0,1.162290530487553e-08,9.053188421148661e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,visual,,10,cosine,1,5,0.1492452174425125,0.12924239039421082,0.09974494576454163,0.057045623660087585,0.194250226020813,200
regrounded_rollout_error,visual,,10,cosine,2,10,0.2822880148887634,0.20461386442184448,0.21935495734214783,0.11874525249004364,0.4173610806465149,200
regrounded_rollout_error,visual,,10,cosine,3,15,0.376364141702652,0.23292909562587738,0.34688666462898254,0.17484521865844727,0.5445204973220825,200
regrounded_rollout_error,visual,,10,cosine,4,20,0.44415462017059326,0.25560057163238525,0.43269339203834534,0.21851804852485657,0.6450636982917786,200
regrounded_rollout_error,visual,,10,cosine,5,25,0.495798259973526,0.2634575664997101,0.4863000512123108,0.26779958605766296,0.7016817331314087,200
regrounded_rollout_error,visual,,10,cosine,6,30,0.5300672054290771,0.26795268058776855,0.5310312509536743,0.29717907309532166,0.743766725063324,200
regrounded_rollout_error,visual,,10,cosine,7,35,0.556067168712616,0.2647740840911865,0.5477008819580078,0.32700031995773315,0.7600476741790771,200
regrounded_rollout_error,visual,,10,cosine,8,40,0.5771307349205017,0.2634798586368561,0.5610305070877075,0.3483753502368927,0.8154888153076172,200
regrounded_rollout_error,visual,,10,cosine,9,45,0.6020300388336182,0.2636357247829437,0.6086716651916504,0.37155085802078247,0.8262186050415039,200
regrounded_rollout_error,visual,,10,cosine,10,50,0.6209511160850525,0.25849243998527527,0.6373476982116699,0.40414005517959595,0.8187919855117798,200
regrounded_rollout_error,geometry,,1,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,1,mse,1,5,0.08171398192644119,0.149581640958786,0.026871319860219955,0.014214142225682735,0.0721697211265564,200
regrounded_rollout_error,geometry,,1,mse,2,10,0.08096332848072052,0.1836264431476593,0.023588750511407852,0.012521244585514069,0.06320357322692871,200
regrounded_rollout_error,geometry,,1,mse,3,15,0.06032392382621765,0.1320008486509323,0.024447135627269745,0.013422622345387936,0.047626152634620667,200
regrounded_rollout_error,geometry,,1,mse,4,20,0.08660749346017838,0.18359927833080292,0.02596343867480755,0.014533258974552155,0.0692179873585701,200
regrounded_rollout_error,geometry,,1,mse,5,25,0.08057895302772522,0.1795775592327118,0.0279126837849617,0.015585916116833687,0.06437095999717712,200
regrounded_rollout_error,geometry,,1,mse,6,30,0.07696878165006638,0.12422212213277817,0.031408485025167465,0.013874620199203491,0.08197057992219925,200
regrounded_rollout_error,geometry,,1,mse,7,35,0.0664500817656517,0.12801368534564972,0.026459576562047005,0.013799041509628296,0.05490604043006897,200
regrounded_rollout_error,geometry,,1,mse,8,40,0.0651068165898323,0.10635732114315033,0.025014229118824005,0.012512312270700932,0.06608614325523376,200
regrounded_rollout_error,geometry,,1,mse,9,45,0.06734879314899445,0.11783010512590408,0.02467072382569313,0.013080010190606117,0.07242023199796677,200
regrounded_rollout_error,geometry,,1,mse,10,50,0.06379702687263489,0.10977761447429657,0.02191203460097313,0.01258864440023899,0.05760003253817558,200
regrounded_rollout_error,geometry,,1,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,1,l2,1,5,3.1507675647735596,2.400364398956299,2.27140474319458,1.6519941091537476,3.722428798675537,200
regrounded_rollout_error,geometry,,1,l2,2,10,3.0098114013671875,2.5467607975006104,2.1281542778015137,1.550498127937317,3.4835281372070312,200
regrounded_rollout_error,geometry,,1,l2,3,15,2.7484710216522217,2.0070128440856934,2.1665291786193848,1.6053466796875,3.023940086364746,200
regrounded_rollout_error,geometry,,1,l2,4,20,3.152366876602173,2.5867397785186768,2.2327046394348145,1.6704363822937012,3.6453702449798584,200
regrounded_rollout_error,geometry,,1,l2,5,25,3.092458724975586,2.4306087493896484,2.314845561981201,1.7298585176467896,3.5155320167541504,200
regrounded_rollout_error,geometry,,1,l2,6,30,3.153170108795166,2.1989824771881104,2.4556782245635986,1.6320936679840088,3.96709942817688,200
regrounded_rollout_error,geometry,,1,l2,7,35,2.8885421752929688,2.101128101348877,2.2539381980895996,1.6276992559432983,3.2468371391296387,200
regrounded_rollout_error,geometry,,1,l2,8,40,2.9136691093444824,2.002758502960205,2.191512107849121,1.5499526262283325,3.561204671859741,200
regrounded_rollout_error,geometry,,1,l2,9,45,2.926060199737549,2.0902485847473145,2.1764116287231445,1.584692358970642,3.7288923263549805,200
regrounded_rollout_error,geometry,,1,l2,10,50,2.8326406478881836,2.05552339553833,2.05112361907959,1.5545198917388916,3.3255324363708496,200
regrounded_rollout_error,geometry,,1,cosine,0,0,-4.172325152040912e-09,8.990427602384443e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,geometry,,1,cosine,1,5,0.052741341292858124,0.09922531992197037,0.015722036361694336,0.007502704858779907,0.04281735420227051,200
regrounded_rollout_error,geometry,,1,cosine,2,10,0.05146847665309906,0.1112961545586586,0.013592362403869629,0.0068275779485702515,0.04679107666015625,200
regrounded_rollout_error,geometry,,1,cosine,3,15,0.038317665457725525,0.07918898016214371,0.015064537525177002,0.007554367184638977,0.031479015946388245,200
regrounded_rollout_error,geometry,,1,cosine,4,20,0.05477985739707947,0.1114724650979042,0.01616230607032776,0.008413255214691162,0.047166019678115845,200
regrounded_rollout_error,geometry,,1,cosine,5,25,0.05048935115337372,0.11032096296548843,0.017107278108596802,0.009281933307647705,0.04055511951446533,200
regrounded_rollout_error,geometry,,1,cosine,6,30,0.049266863614320755,0.07632039487361908,0.018956393003463745,0.008349686861038208,0.055700257420539856,200
regrounded_rollout_error,geometry,,1,cosine,7,35,0.044115372002124786,0.08794436603784561,0.01583009958267212,0.007530972361564636,0.03768925368785858,200
regrounded_rollout_error,geometry,,1,cosine,8,40,0.042364541441202164,0.07085816562175751,0.014449387788772583,0.006643414497375488,0.04699145257472992,200
regrounded_rollout_error,geometry,,1,cosine,9,45,0.044701337814331055,0.08510423451662064,0.01343601942062378,0.006616353988647461,0.04498690366744995,200
regrounded_rollout_error,geometry,,1,cosine,10,50,0.04278651252388954,0.07703540474176407,0.013823747634887695,0.006603613495826721,0.036648184061050415,200
regrounded_rollout_error,geometry,,2,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,2,mse,1,5,0.0817139521241188,0.1495816707611084,0.026871316134929657,0.014214144088327885,0.0721697211265564,200
regrounded_rollout_error,geometry,,2,mse,2,10,0.14528711140155792,0.227061927318573,0.0637856274843216,0.033310797065496445,0.1487910896539688,200
regrounded_rollout_error,geometry,,2,mse,3,15,0.06032384932041168,0.1320008635520935,0.024447139352560043,0.013422622345387936,0.04762614890933037,200
regrounded_rollout_error,geometry,,2,mse,4,20,0.14175428450107574,0.21565154194831848,0.057196229696273804,0.03139020502567291,0.14593952894210815,200
regrounded_rollout_error,geometry,,2,mse,5,25,0.08057884126901627,0.1795775294303894,0.027912687510252,0.015585916116833687,0.06437095254659653,200
regrounded_rollout_error,geometry,,2,mse,6,30,0.15555673837661743,0.25646430253982544,0.0644068643450737,0.031952038407325745,0.15902529656887054,200
regrounded_rollout_error,geometry,,2,mse,7,35,0.06644997000694275,0.12801368534564972,0.026459576562047005,0.013799043372273445,0.054906051605939865,200
regrounded_rollout_error,geometry,,2,mse,8,40,0.12938974797725677,0.2021844983100891,0.05639496445655823,0.02861666865646839,0.1291639357805252,200
regrounded_rollout_error,geometry,,2,mse,9,45,0.06734874099493027,0.11783012002706528,0.024670731276273727,0.013078810647130013,0.07242023944854736,200
regrounded_rollout_error,geometry,,2,mse,10,50,0.1335536390542984,0.1907941848039627,0.05796557664871216,0.0276351161301136,0.16473576426506042,200
regrounded_rollout_error,geometry,,2,l2,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,2,l2,1,5,3.1507647037506104,2.400367021560669,2.271404504776001,1.651994228363037,3.722428798675537,200
regrounded_rollout_error,geometry,,2,l2,2,10,4.415234565734863,2.8984181880950928,3.4995245933532715,2.528964042663574,5.3448486328125,200
regrounded_rollout_error,geometry,,2,l2,3,15,2.7484683990478516,2.0070128440856934,2.166529417037964,1.6053466796875,3.023940086364746,200
regrounded_rollout_error,geometry,,2,l2,4,20,4.351527214050293,2.877678632736206,3.313828706741333,2.4549670219421387,5.293264865875244,200
regrounded_rollout_error,geometry,,2,l2,5,25,3.0924551486968994,2.4306085109710693,2.314845561981201,1.7298585176467896,3.5155317783355713,200
regrounded_rollout_error,geometry,,2,l2,6,30,4.532040596008301,3.054095983505249,3.516543388366699,2.476832628250122,5.52564811706543,200
regrounded_rollout_error,geometry,,2,l2,7,35,2.888538122177124,2.101127862930298,2.2539381980895996,1.627699375152588,3.246837615966797,200
regrounded_rollout_error,geometry,,2,l2,8,40,4.1744842529296875,2.723327159881592,3.290560722351074,2.3439881801605225,4.979907035827637,200
regrounded_rollout_error,geometry,,2,l2,9,45,2.926058053970337,2.0902493000030518,2.1764118671417236,1.5846199989318848,3.7288928031921387,200
regrounded_rollout_error,geometry,,2,l2,10,50,4.253485679626465,2.7477550506591797,3.3360300064086914,2.303457498550415,5.623984336853027,200
regrounded_rollout_error,geometry,,2,cosine,0,0,-4.172325152040912e-09,8.990427602384443e-08,0.0,0.0,5.960464477539063e-08,200
regrounded_rollout_error,geometry,,2,cosine,1,5,0.05274132266640663,0.09922532737255096,0.01572209596633911,0.0075026750564575195,0.04281735420227051,200
regrounded_rollout_error,geometry,,2,cosine,2,10,0.09337475895881653,0.14931541681289673,0.038457393646240234,0.017885684967041016,0.0932869017124176,200
regrounded_rollout_error,geometry,,2,cosine,3,15,0.03831760585308075,0.07918898016214371,0.01506456732749939,0.007554367184638977,0.03147900104522705,200
regrounded_rollout_error,geometry,,2,cosine,4,20,0.09266005456447601,0.14526937901973724,0.03744193911552429,0.01667669415473938,0.09225907921791077,200
regrounded_rollout_error,geometry,,2,cosine,5,25,0.050489239394664764,0.11032091081142426,0.017107337713241577,0.00928199291229248,0.040555164217948914,200
regrounded_rollout_error,geometry,,2,cosine,6,30,0.09746759384870529,0.15859919786453247,0.038923054933547974,0.01801188290119171,0.09979385137557983,200
regrounded_rollout_error,geometry,,2,cosine,7,35,0.04411529377102852,0.08794436603784561,0.015830039978027344,0.007530391216278076,0.037689208984375,200
regrounded_rollout_error,geometry,,2,cosine,8,40,0.08497043699026108,0.14474055171012878,0.03400975465774536,0.015160158276557922,0.08250410854816437,200
regrounded_rollout_error,geometry,,2,cosine,9,45,0.04470130801200867,0.08510424941778183,0.013435900211334229,0.0066163986921310425,0.04498700797557831,200
regrounded_rollout_error,geometry,,2,cosine,10,50,0.08801279217004776,0.13346995413303375,0.0334201455116272,0.015384584665298462,0.10209964215755463,200
regrounded_rollout_error,geometry,,3,mse,0,0,0.0,0.0,0.0,0.0,0.0,200
regrounded_rollout_error,geometry,,3,mse,1,5,0.08171394467353821,0.1495816707611084,0.02687131240963936,0.014214146882295609,0.0721697136759758,200
regrounded_rollout_error,geometry,,3,mse,2,10,0.14528711140155792,0.227061927318573,0.0637856274843216,0.03331078588962555,0.1487911194562912,200
regrounded_rollout_error,geometry,,3,mse,3,15,0.2245602011680603,0.3246058523654938,0.10407613217830658,0.052764445543289185,0.23042358458042145,200
regrounded_rollout_error,geometry,,3,mse,4,20,0.08660756796598434,0.18359923362731934,0.025963427498936653,0.01453325990587473,0.0692179948091507,200
regrounded_rollout_error,geometry,,3,mse,5,25,0.14331717789173126,0.22123874723911285,0.0666111633181572,0.03652124106884003,0.12898240983486176,200
regrounded_rollout_error,geometry,,3,mse,6,30,0.22008682787418365,0.2947438359260559,0.11160749942064285,0.05149573087692261,0.2505998909473419,200
regrounded_rollout_error,geometry,,3,mse,7,35,0.06644997000694275,0.12801368534564972,0.026459574699401855,0.013799041509628296,0.05490604788064957,200
