shift,k,env_steps,metric,mean,std,median,p25,p75,n
geometry,5,25,cost_spearman,0.6947533488273621,0.37656357884407043,0.8737483024597168,0.5796669721603394,0.9541445970535278,100
geometry,5,25,expert_rank_true,46.130001068115234,74.98274993896484,3.0,0.0,74.0,100
geometry,5,25,expert_rank_drift,43.47999954223633,81.46611785888672,2.0,0.0,28.25,100
geometry,10,50,latent_mse,0.69571852684021,0.5557376146316528,0.49464935064315796,0.20679759979248047,1.138304352760315,100
geometry,10,50,top1_same,0.15000000596046448,0.3570714294910431,0.0,0.0,0.0,100
geometry,10,50,first_block_l2,3.8821592330932617,1.9742207527160645,4.270196437835693,3.2609634399414062,5.2539472579956055,100
geometry,10,50,true_cost_regret,30.777481079101562,46.683998107910156,15.986919403076172,2.4764933586120605,37.63147735595703,100
geometry,10,50,drift_cost_regret_of_true_best,36.92774963378906,50.184295654296875,16.794851303100586,5.329176902770996,39.58507537841797,100
geometry,10,50,cost_pearson,0.6445416808128357,0.36499273777008057,0.780209481716156,0.4974782168865204,0.9043058156967163,100
geometry,10,50,cost_spearman,0.6142743825912476,0.37351253628730774,0.7439677715301514,0.4400876760482788,0.8732978701591492,100
geometry,10,50,expert_rank_true,217.55999755859375,56.02273178100586,239.5,211.25,253.0,100
geometry,10,50,expert_rank_drift,200.1300048828125,76.70380401611328,235.0,187.75,253.0,100
