strategy,family,generator,selector,selection_space,candidate_budget,deployable,tuned_on_dev,split,n_states,mean_true,true_ci_low,true_ci_high,mean_success,success_ci_low,success_ci_high,mean_selected_step,baseline,delta_true_vs_baseline,delta_true_ci_low,delta_true_ci_high,delta_success_vs_baseline,delta_success_ci_low,delta_success_ci_high
portfolio:returned:rank_consensus,multi_proposer_portfolio,all,all_rank_consensus,all_returned_means,63,True,False,all,12,63.05480805465996,29.497106402704908,103.47528492869186,0.5,0.25,0.75,27.333333333333332,pd_d192_k3_eval:returned:final,-30.42529568448109,-65.82079374849937,-0.26824612738705234,0.0,0.0,0.0
portfolio:returned:oracle,oracle_ceiling,all,true_simulator_cost,all_returned_means,21,False,False,all,12,50.97295580875573,20.27159924284088,90.39781967714617,0.5833333333333334,0.3333333333333333,0.8333333333333334,18.083333333333332,pd_d192_k3_eval:returned:final,-42.50714793038532,-78.12182621584829,-12.710150954208318,0.08333333333333333,0.0,0.25
pd_d192_k3_eval:returned:final,baseline,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,False,dev,6,108.10610885735476,26.739843322880244,203.9708121461008,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:fixed_step_0,fixed_round,pd_d192_k3_eval,fixed_step_0,returned_means,1,True,False,dev,6,170.96175774680015,116.35878818187352,227.886107696104,0.0,0.0,0.0,0.0,pd_d192_k3_eval:returned:final,62.8556488894454,-22.11832564214158,155.92021567458983,-0.5,-0.8333333333333334,-0.16666666666666666
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,1,True,False,dev,6,154.38737536363615,96.55254116191634,215.0158092227067,0.0,0.0,0.0,1.0,pd_d192_k3_eval:returned:final,46.281266506281405,-26.229694100100687,132.4975376844941,-0.5,-0.8333333333333334,-0.16666666666666666
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,1,True,False,dev,6,143.74983881421193,75.96567251881862,210.14648634076852,0.16666666666666666,0.0,0.5,2.0,pd_d192_k3_eval:returned:final,35.64372995685715,-29.793593374055078,122.08697654946248,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,1,True,False,dev,6,141.2073291154439,71.63074128549214,203.43883648426245,0.16666666666666666,0.0,0.5,4.0,pd_d192_k3_eval:returned:final,33.101220258089135,-21.40324419856117,103.26026375153195,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,1,True,False,dev,6,124.92668084558801,59.718059142047416,191.2816682213639,0.16666666666666666,0.0,0.5,9.0,pd_d192_k3_eval:returned:final,16.82057198823323,-18.73511632565857,50.38346371773748,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,1,True,False,dev,6,110.74611143798525,28.414589482415447,201.05862631829038,0.5,0.16666666666666666,0.8333333333333334,19.0,pd_d192_k3_eval:returned:final,2.640002580630498,-10.051503232122831,16.37678902726707,0.0,0.0,0.0
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,False,dev,6,108.10610885735476,26.739843322880244,203.9708121461008,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,True,dev,6,108.10610885735476,26.739843322880244,203.9708121461008,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,7,True,False,dev,6,108.10610885735476,26.739843322880244,203.9708121461008,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,7,True,False,dev,6,104.24141719135945,26.518114462979725,193.72114560080794,0.5,0.16666666666666666,0.8333333333333334,25.666666666666668,pd_d192_k3_eval:returned:final,-3.864691665995324,-11.150617278184924,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,7,True,False,dev,6,101.14515733939179,31.561700767867094,178.81121520954912,0.5,0.16666666666666666,0.8333333333333334,21.5,pd_d192_k3_eval:returned:final,-6.960951517962985,-28.115640721369232,7.232786167480278,0.0,0.0,0.0
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,21,True,False,dev,6,104.46314605125997,26.739843322880244,193.72114560080794,0.5,0.16666666666666666,0.8333333333333334,27.333333333333332,pd_d192_k3_eval:returned:final,-3.6429628060948005,-10.928888418284401,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,14,True,False,dev,6,106.65234591385286,31.33997190796657,193.88686058052448,0.5,0.16666666666666666,0.8333333333333334,21.5,pd_d192_k3_eval:returned:final,-1.4537629435018982,-11.150617278184924,7.011057307579755,0.0,0.0,0.0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,7,False,False,dev,6,88.75792346001886,23.200861424371556,160.12672507241692,0.5,0.16666666666666666,0.8333333333333334,11.5,pd_d192_k3_eval:returned:final,-19.348185397335904,-46.93946854448932,-2.5884802597306185,0.0,0.0,0.0
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,dev,6,114.29328564537796,35.72380275710113,205.74572505124218,0.16666666666666666,0.0,0.5,29.0,pd_d192_k3_eval:returned:final,6.187176788023187,-0.7931792941296291,16.347642026855986,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,dev,6,114.29328564537796,35.72380275710113,205.74572505124218,0.16666666666666666,0.0,0.5,29.0,pd_d192_k3_eval:returned:final,6.187176788023187,-0.7931792941296291,16.347642026855986,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,dev,6,106.51304536439837,25.192365983410706,199.97318749243254,0.5,0.16666666666666666,0.8333333333333334,27.333333333333332,pd_d192_k3_eval:returned:final,-1.5930634929564087,-8.393046779846856,5.506964560801738,0.0,0.0,0.0
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,dev,6,104.71251340123519,26.02170142350832,201.97630909994436,0.3333333333333333,0.0,0.6666666666666666,25.666666666666668,pd_d192_k3_eval:returned:final,-3.393595456119607,-13.957838229886375,4.500678268869799,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,dev,6,114.38818101521787,42.18443177363849,194.15293922018668,0.3333333333333333,0.0,0.6666666666666666,19.5,pd_d192_k3_eval:returned:final,6.282072157863088,-12.416798253465005,36.09238056181579,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,dev,6,91.58008658219028,35.05706022044277,160.4789996665344,0.3333333333333333,0.0,0.6666666666666666,18.166666666666668,pd_d192_k3_eval:returned:final,-16.526022275164493,-44.76367547593039,9.939561566168605,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,6300,True,False,dev,6,105.85385571198884,24.94975423801053,201.08746419011436,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,-2.252253145365947,-5.650440945786271,0.7342871542479443,0.0,0.0,0.0
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,630,True,False,dev,6,99.38730824085917,23.148976820443256,185.00197582646322,0.5,0.16666666666666666,0.8333333333333334,27.333333333333332,pd_d192_k3_eval:returned:final,-8.718800616495605,-21.123964156704414,-0.8489300669728937,0.0,0.0,0.0
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,dev,6,100.07812656318931,22.54103022470009,193.46586964558,0.5,0.16666666666666666,0.8333333333333334,23.166666666666668,pd_d192_k3_eval:returned:final,-8.027982294165463,-15.607097954309692,-0.3520213665372716,0.0,0.0,0.0
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,dev,6,104.08521126612114,29.42638894412572,186.01336466972407,0.3333333333333333,0.0,0.6666666666666666,24.0,pd_d192_k3_eval:returned:final,-4.020897591233651,-20.240699316001596,11.251149934875004,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,dev,6,180.5411989243877,52.001461434163424,349.58266677346563,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:fixed_step_0,fixed_round,iter2_multistep_eval,fixed_step_0,returned_means,1,True,False,dev,6,173.07049238956134,113.60053809318363,233.25621463670484,0.0,0.0,0.0,0.0,iter2_multistep_eval:returned:final,-7.470706534826359,-125.59459676383676,68.9661986751372,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:fixed_step_1,fixed_round,iter2_multistep_eval,fixed_step_1,returned_means,1,True,False,dev,6,164.7782154578703,91.07671007340356,233.2744932806728,0.0,0.0,0.0,1.0,iter2_multistep_eval:returned:final,-15.762983466517397,-131.5025546777967,56.28221334277152,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:fixed_step_2,fixed_round,iter2_multistep_eval,fixed_step_2,returned_means,1,True,False,dev,6,167.92580759032242,86.26571112759636,246.36966111509608,0.0,0.0,0.0,2.0,iter2_multistep_eval:returned:final,-12.615391334065237,-136.63039710017063,71.21382790480249,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:fixed_step_4,fixed_round,iter2_multistep_eval,fixed_step_4,returned_means,1,True,False,dev,6,179.06188477537782,79.73643315634922,276.2389770725282,0.16666666666666666,0.0,0.5,4.0,iter2_multistep_eval:returned:final,-1.4793141490099042,-125.75011646338191,92.75135612857531,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:returned:fixed_step_9,fixed_round,iter2_multistep_eval,fixed_step_9,returned_means,1,True,False,dev,6,179.22413009858113,82.73345060542691,286.2369568599029,0.16666666666666666,0.0,0.5,9.0,iter2_multistep_eval:returned:final,-1.3170688258065735,-68.93853921521206,44.69778097958184,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:returned:fixed_step_19,fixed_round,iter2_multistep_eval,fixed_step_19,returned_means,1,True,False,dev,6,187.70033843600245,66.01310194315154,345.7835669935648,0.16666666666666666,0.0,0.5,19.0,iter2_multistep_eval:returned:final,7.159139511614733,-9.072931657617373,20.527242053567686,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:returned:fixed_step_29,fixed_round,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,dev,6,180.5411989243877,52.001461434163424,349.58266677346563,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:dev_best_round,dev_tuned_fixed_round,iter2_multistep_eval,fixed_step_1,returned_means,1,True,True,dev,6,164.7782154578703,91.07671007340356,233.2744932806728,0.0,0.0,0.0,1.0,iter2_multistep_eval:returned:final,-15.762983466517397,-131.5025546777967,56.28221334277152,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:score_by_pd_d192_k3_eval,round_verification,iter2_multistep_eval,pd_d192_k3_eval,returned_means,7,True,False,dev,6,178.07549609938874,52.001461434163424,349.58266677346563,0.3333333333333333,0.0,0.6666666666666666,24.166666666666668,iter2_multistep_eval:returned:final,-2.4657028249989374,-7.397108474996813,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_iter2_multistep_eval,round_verification,iter2_multistep_eval,iter2_multistep_eval,returned_means,7,True,False,dev,6,180.5411989243877,52.001461434163424,349.58266677346563,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_pd_d192_k10_eval,round_verification,iter2_multistep_eval,pd_d192_k10_eval,returned_means,7,True,False,dev,6,138.5647182404411,56.42935874271026,222.92115296010851,0.3333333333333333,0.0,0.6666666666666666,23.166666666666668,iter2_multistep_eval:returned:final,-41.97648068394661,-139.2131339774803,13.283691925640488,0.0,0.0,0.0
iter2_multistep_eval:returned:consensus,round_verification,iter2_multistep_eval,all_rank_consensus,returned_means,21,True,False,dev,6,180.5411989243877,52.001461434163424,349.58266677346563,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:nonself_consensus,round_verification,iter2_multistep_eval,nonself_rank_consensus,returned_means,14,True,False,dev,6,177.84560986049314,56.337330268445754,339.74657159949044,0.3333333333333333,0.0,0.6666666666666666,20.833333333333332,iter2_multistep_eval:returned:final,-2.6955890638945483,-16.439053467326257,10.81798910064155,0.0,0.0,0.0
iter2_multistep_eval:returned:oracle_round,oracle_ceiling,iter2_multistep_eval,true_simulator_cost,returned_means,7,False,False,dev,6,126.63364350163799,50.656748289945845,206.74779418168234,0.3333333333333333,0.0,0.6666666666666666,15.5,iter2_multistep_eval:returned:final,-53.90755542274972,-154.77419090192492,-0.67235657210879,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_pd_d192_k3_eval,population_verification,iter2_multistep_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,dev,6,179.83536614878787,57.71175642467347,348.1175723253328,0.16666666666666666,0.0,0.5,22.833333333333332,iter2_multistep_eval:returned:final,-0.7058327755998063,-23.79166069573867,26.377456194359628,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,iter2_multistep_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,dev,6,172.42964004987695,47.951593623405124,347.2214289840834,0.3333333333333333,0.0,0.6666666666666666,20.833333333333332,iter2_multistep_eval:returned:final,-8.111558874510743,-18.371879181657384,-1.3419372165348242,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_iter2_multistep_eval,population_verification,iter2_multistep_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,dev,6,179.36519937336877,48.63639446942804,351.0443895365638,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,-1.1759995510189,-3.3650669647353753,1.6325646788165689,0.0,0.0,0.0
iter2_multistep_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,iter2_multistep_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,dev,6,179.36519937336877,48.63639446942804,351.0443895365638,0.3333333333333333,0.0,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,-1.1759995510189,-3.3650669647353753,1.6325646788165689,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_pd_d192_k10_eval,population_verification,iter2_multistep_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,dev,6,139.02678173439384,54.53873064855807,224.78693372130274,0.3333333333333333,0.0,0.6666666666666666,15.666666666666666,iter2_multistep_eval:returned:final,-41.514417189993814,-130.1236023365069,17.751386438783822,0.0,0.0,0.0
iter2_multistep_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,iter2_multistep_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,dev,6,142.132414959648,60.51875995427351,228.85255655006304,0.16666666666666666,0.0,0.5,15.666666666666666,iter2_multistep_eval:returned:final,-38.40878396473971,-129.8978254338737,20.448753836497804,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:population_all:all_rank_consensus,population_verification,iter2_multistep_eval,all_rank_consensus,all_recorded_populations,6300,True,False,dev,6,173.62386587676744,50.1907455159869,347.5561857491282,0.3333333333333333,0.0,0.6666666666666666,24.166666666666668,iter2_multistep_eval:returned:final,-6.91733304762024,-17.560386427313293,-0.322049626008224,0.0,0.0,0.0
iter2_multistep_eval:population_elite:all_rank_consensus,elite_verification,iter2_multistep_eval,all_rank_consensus,recorded_generator_elites,630,True,False,dev,6,174.18680692589135,50.527691942886044,348.45607322515133,0.3333333333333333,0.0,0.6666666666666666,24.166666666666668,iter2_multistep_eval:returned:final,-6.354391998496319,-17.437746344351442,0.47456091707964926,0.0,0.0,0.0
iter2_multistep_eval:population_all:nonself_rank_consensus,population_verification,iter2_multistep_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,dev,6,173.29293760361475,59.79306126951773,328.03003610321997,0.16666666666666666,0.0,0.5,19.5,iter2_multistep_eval:returned:final,-7.248261320772941,-31.85340062792461,20.83008223000218,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:population_elite:nonself_rank_consensus,elite_verification,iter2_multistep_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,dev,6,173.92310934164334,50.00029677439005,348.45607322515133,0.3333333333333333,0.0,0.6666666666666666,20.833333333333332,iter2_multistep_eval:returned:final,-6.618089582744319,-17.437746344351442,0.21086333283165062,0.0,0.0,0.0
pd_d192_k10_eval:returned:final,baseline,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,dev,6,166.64133518083437,79.7038303865259,251.92756362995885,0.16666666666666666,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_0,fixed_round,pd_d192_k10_eval,fixed_step_0,returned_means,1,True,False,dev,6,179.64664786758325,114.51437726699965,254.59319979065734,0.0,0.0,0.0,0.0,pd_d192_k10_eval:returned:final,13.005312686748837,-12.957629983585635,45.26036829663269,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_1,fixed_round,pd_d192_k10_eval,fixed_step_1,returned_means,1,True,False,dev,6,165.87469918459138,88.92327713785767,250.4401350524814,0.0,0.0,0.0,1.0,pd_d192_k10_eval:returned:final,-0.766635996243,-34.60255022837773,30.022795778521886,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_2,fixed_round,pd_d192_k10_eval,fixed_step_2,returned_means,1,True,False,dev,6,161.62128427911622,82.7139822380696,246.23378418374014,0.0,0.0,0.0,2.0,pd_d192_k10_eval:returned:final,-5.0200509017181725,-39.53914005397655,25.826707313396387,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_4,fixed_round,pd_d192_k10_eval,fixed_step_4,returned_means,1,True,False,dev,6,166.16051103020465,95.21426833268572,245.9517579433551,0.0,0.0,0.0,4.0,pd_d192_k10_eval:returned:final,-0.48082415062975653,-34.87000726425698,33.90835896299746,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_9,fixed_round,pd_d192_k10_eval,fixed_step_9,returned_means,1,True,False,dev,6,170.65849709518173,93.5098586209394,250.73187997566302,0.16666666666666666,0.0,0.5,9.0,pd_d192_k10_eval:returned:final,4.017161914347333,-15.081847246132915,23.105842601657887,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_19,fixed_round,pd_d192_k10_eval,fixed_step_19,returned_means,1,True,False,dev,6,168.32655253690552,89.1549511862565,250.20698348803026,0.16666666666666666,0.0,0.5,19.0,pd_d192_k10_eval:returned:final,1.6852173560711339,-18.036754693405083,23.548350896671916,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_29,fixed_round,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,dev,6,166.64133518083437,79.7038303865259,251.92756362995885,0.16666666666666666,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k10_eval,fixed_step_2,returned_means,1,True,True,dev,6,161.62128427911622,82.7139822380696,246.23378418374014,0.0,0.0,0.0,2.0,pd_d192_k10_eval:returned:final,-5.0200509017181725,-39.53914005397655,25.826707313396387,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k10_eval,pd_d192_k3_eval,returned_means,7,True,False,dev,6,154.0887196355558,66.64822878891603,248.66352682595925,0.16666666666666666,0.0,0.5,21.166666666666668,pd_d192_k10_eval:returned:final,-12.552615545278599,-39.0273931657716,1.3695465299358034,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k10_eval,iter2_multistep_eval,returned_means,7,True,False,dev,6,149.19522349288272,61.49679232737615,243.57145549217435,0.16666666666666666,0.0,0.5,18.0,pd_d192_k10_eval:returned:final,-17.4461116879517,-42.74991796962072,-0.7144558288453876,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k10_eval,pd_d192_k10_eval,returned_means,7,True,False,dev,6,166.64133518083437,79.7038303865259,251.92756362995885,0.16666666666666666,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:consensus,round_verification,pd_d192_k10_eval,all_rank_consensus,returned_means,21,True,False,dev,6,153.6322041255772,66.64822878891603,247.29398029602348,0.16666666666666666,0.0,0.5,24.5,pd_d192_k10_eval:returned:final,-13.0091310552572,-39.0273931657716,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:nonself_consensus,round_verification,pd_d192_k10_eval,nonself_rank_consensus,returned_means,14,True,False,dev,6,149.40230762239977,61.49679232737615,244.1927078807256,0.16666666666666666,0.0,0.5,16.333333333333332,pd_d192_k10_eval:returned:final,-17.239027558434614,-42.74991796962072,-0.30028756981121746,0.0,0.0,0.0
pd_d192_k10_eval:returned:oracle_round,oracle_ceiling,pd_d192_k10_eval,true_simulator_cost,returned_means,7,False,False,dev,6,142.59658639283825,58.39467345649857,235.44947602943034,0.16666666666666666,0.0,0.5,13.833333333333334,pd_d192_k10_eval:returned:final,-24.044748787996156,-49.34855506966517,-4.210974058012269,0.0,0.0,0.0
pd_d192_k10_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k10_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,dev,6,120.41234591310685,45.53204528715488,202.1866872253323,0.3333333333333333,0.0,0.6666666666666666,14.833333333333334,pd_d192_k10_eval:returned:final,-46.228989267727535,-74.90326011650336,-20.131572427634392,0.16666666666666666,0.0,0.5
pd_d192_k10_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k10_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,dev,6,153.26132369072317,61.053057734278276,253.90948089380694,0.3333333333333333,0.0,0.6666666666666666,18.666666666666668,pd_d192_k10_eval:returned:final,-13.380011490111238,-51.183787479654875,8.623008961689754,0.16666666666666666,0.0,0.5
pd_d192_k10_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k10_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,dev,6,146.44178655138657,61.52181101804661,233.96089113662254,0.3333333333333333,0.0,0.6666666666666666,9.833333333333334,pd_d192_k10_eval:returned:final,-20.199548629447804,-58.967326287470996,11.360873413757647,0.16666666666666666,0.0,0.5
pd_d192_k10_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k10_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,dev,6,154.41147455627558,55.577286448888344,260.823032231332,0.3333333333333333,0.0,0.6666666666666666,18.166666666666668,pd_d192_k10_eval:returned:final,-12.229860624558796,-53.498372419257635,15.659232247999517,0.16666666666666666,0.0,0.5
pd_d192_k10_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k10_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,dev,6,165.6120845841531,80.32592422153927,249.60555582828349,0.16666666666666666,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,-1.0292505966812733,-3.4956706739545194,0.7344551007499494,0.0,0.0,0.0
pd_d192_k10_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k10_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,dev,6,165.6120845841531,80.32592422153927,249.60555582828349,0.16666666666666666,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,-1.0292505966812733,-3.4956706739545194,0.7344551007499494,0.0,0.0,0.0
pd_d192_k10_eval:population_all:all_rank_consensus,population_verification,pd_d192_k10_eval,all_rank_consensus,all_recorded_populations,6300,True,False,dev,6,154.99567097365534,66.82355704486875,246.8493501351268,0.16666666666666666,0.0,0.5,23.166666666666668,pd_d192_k10_eval:returned:final,-11.645664207179038,-36.49454371696763,3.5235444091556922,0.0,0.0,0.0
pd_d192_k10_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k10_eval,all_rank_consensus,recorded_generator_elites,630,True,False,dev,6,155.41428766821005,66.82355704486875,248.10470306995958,0.16666666666666666,0.0,0.5,23.166666666666668,pd_d192_k10_eval:returned:final,-11.227047512624344,-36.12209407896863,3.7586059940743772,0.0,0.0,0.0
pd_d192_k10_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k10_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,dev,6,144.54108737344674,53.164534870665726,239.45419002965104,0.3333333333333333,0.0,0.6666666666666666,16.166666666666668,pd_d192_k10_eval:returned:final,-22.10024780738766,-58.46828155074531,6.222463318612253,0.16666666666666666,0.0,0.5
pd_d192_k10_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k10_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,dev,6,154.0515192508779,54.89771577420587,261.8884431450135,0.3333333333333333,0.0,0.6666666666666666,20.0,pd_d192_k10_eval:returned:final,-12.589815929956487,-54.76508142096008,17.43411590606661,0.16666666666666666,0.0,0.5
portfolio:returned:score_by_pd_d192_k3_eval,multi_proposer_portfolio,all,pd_d192_k3_eval,all_returned_means,21,True,False,dev,6,97.32731894332933,15.96105340885481,194.46388522843938,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,-10.778789914025438,-31.75352262044605,0.0,0.0,0.0,0.0
